val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.4350723624229431,0.75,0.5208333134651184,0.0,0.0,0,8
0.3955083191394806,0.75,0.5,0.0,0.0,1,17
0.4399928152561188,0.75,0.484375,0.0,0.0,2,26
0.40376389026641846,0.75,0.5260416865348816,0.0,0.0,3,35
0.3761637210845947,0.75,0.5,0.0,0.0,4,44
0.3744159936904907,0.75,0.53125,0.0,0.0,5,53
0.3749244809150696,0.75,0.5364583134651184,0.0,0.0,6,62
0.37465089559555054,0.75,0.546875,0.0,0.0,7,71
0.3732631802558899,0.75,0.4895833432674408,0.0,0.0,8,80
0.37357163429260254,0.75,0.4583333432674408,0.0,0.0,9,89
0.3740610182285309,0.75,0.453125,0.0,0.0,10,98
0.3785755932331085,0.75,0.4322916269302368,0.0,0.0,11,107
0.3763958215713501,0.75,0.4531249701976776,0.0,0.0,12,116
0.3713650703430176,0.75,0.4375,0.0,0.0,13,125
0.3778454661369324,0.75,0.421875,0.0,0.0,14,134
0.375630646944046,0.75,0.4166666567325592,0.0,0.0,15,143
0.373018741607666,0.75,0.40625,0.0,0.0,16,152
0.3723848760128021,0.75,0.4010416865348816,0.0,0.0,17,161
0.36853456497192383,0.75,0.4010416567325592,0.0,0.0,18,170
0.3584122657775879,0.75,0.4322916567325592,0.0,0.0,19,179
0.3814416825771332,0.75,0.3333333134651184,0.0,0.0,20,188
0.37473368644714355,0.75,0.3854166865348816,0.0,0.0,21,197
0.3747588098049164,0.75,0.3385416567325592,0.0,0.0,22,206
