val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.3916327953338623,0.75,0.1510416716337204,0.0,0.0,0,71
0.3834407925605774,0.75,0.7135416865348816,0.0,0.0,1,143
0.4715732932090759,0.3125,0.6875,0.15000000596046448,0.375,2,215
0.40304461121559143,0.75,0.7447916865348816,0.0,0.0,3,287
0.37693750858306885,0.75,0.3489583432674408,0.0,0.0,4,359
0.3828182816505432,0.75,0.7447916269302368,0.0,0.0,5,431
0.37576574087142944,0.75,0.40625,0.0,0.0,6,503
0.40321752429008484,0.75,0.640625,0.0,0.0,7,575
0.37518393993377686,0.75,0.3385416865348816,0.0,0.0,8,647
0.393403023481369,0.75,0.640625,0.0,0.0,9,719
0.37239909172058105,0.75,0.7552083730697632,0.0,0.0,10,791
0.37140071392059326,0.75,0.7291666865348816,0.0,0.0,11,863
0.38286831974983215,0.75,0.3854166567325592,0.0,0.0,12,935
0.37206533551216125,0.75,0.3333333134651184,0.0,0.0,13,1007
0.3776404857635498,0.75,0.3333333432674408,0.0,0.0,14,1079
0.37939631938934326,0.75,0.4635416567325592,0.0,0.0,15,1151
0.3812595009803772,0.75,0.6562499403953552,0.0,0.0,16,1223
0.37812575697898865,0.75,0.71875,0.0,0.0,17,1295
0.38376203179359436,0.75,0.5729166269302368,0.0,0.0,18,1367
0.37471967935562134,0.75,0.5833333134651184,0.0,0.0,19,1439
0.3754180073738098,0.75,0.6041666865348816,0.0,0.0,20,1511
0.38478997349739075,0.75,0.6041666865348816,0.0,0.0,21,1583
0.3788388669490814,0.75,0.6666666865348816,0.0,0.0,22,1655
0.3743649423122406,0.75,0.7083333730697632,0.0,0.0,23,1727
0.3760792016983032,0.75,0.7604166269302368,0.0,0.0,24,1799
0.37711605429649353,0.75,0.7395833134651184,0.0,0.0,25,1871
0.3798070549964905,0.75,0.7916666269302368,0.0,0.0,26,1943
0.3744949400424957,0.75,0.65625,0.0,0.0,27,2015
0.3739805221557617,0.75,0.6822916269302368,0.0,0.0,28,2087
0.3813669979572296,0.75,0.5,0.0,0.0,29,2159
0.3749328553676605,0.75,0.5625,0.0,0.0,30,2231
0.37711629271507263,0.75,0.4739583134651184,0.0,0.0,31,2303
0.37795189023017883,0.75,0.3385416865348816,0.0,0.0,32,2375
0.3827289342880249,0.75,0.8177083134651184,0.0,0.0,33,2447
0.3741888105869293,0.75,0.25,0.0,0.0,34,2519
0.37435466051101685,0.75,0.4166666865348816,0.0,0.0,35,2591
0.3757513463497162,0.75,0.328125,0.0,0.0,36,2663
0.3755323886871338,0.75,0.7552082538604736,0.0,0.0,37,2735
0.3768683671951294,0.75,0.7291666269302368,0.0,0.0,38,2807
0.3764088451862335,0.75,0.53125,0.0,0.0,39,2879
0.37447768449783325,0.75,0.4531250298023224,0.0,0.0,40,2951
0.37552717328071594,0.75,0.5052083134651184,0.0,0.0,41,3023
0.3744525909423828,0.75,0.4791666567325592,0.0,0.0,42,3095
0.3755851089954376,0.75,0.890625,0.0,0.0,43,3167
0.37923941016197205,0.75,0.78125,0.0,0.0,44,3239
0.3758889138698578,0.75,0.9427082538604736,0.0,0.0,45,3311
0.3753483295440674,0.75,0.5208333134651184,0.0,0.0,46,3383
0.37549978494644165,0.75,0.375,0.0,0.0,47,3455
0.3765871226787567,0.75,0.296875,0.0,0.0,48,3527
0.37664246559143066,0.75,0.3854166865348816,0.0,0.0,49,3599
0.37477365136146545,0.75,0.2760416567325592,0.0,0.0,50,3671
0.3786584436893463,0.75,0.671875,0.0,0.0,51,3743
0.3742317259311676,0.75,0.359375,0.0,0.0,52,3815
0.3860737681388855,0.75,0.7760416269302368,0.0,0.0,53,3887
0.37490183115005493,0.75,0.5052083134651184,0.0,0.0,54,3959
0.37480565905570984,0.75,0.2083333432674408,0.0,0.0,55,4031
0.3757703900337219,0.75,0.703125,0.0,0.0,56,4103
0.3747270107269287,0.75,0.3802083432674408,0.0,0.0,57,4175
0.38626113533973694,0.75,0.703125,0.0,0.0,58,4247
0.37767013907432556,0.75,0.5260416269302368,0.0,0.0,59,4319
0.37774476408958435,0.75,0.390625,0.0,0.0,60,4391
