val_loss,val_accuracy,val_auroc,val_precision,val_recall,val_balanced_accuracy,epoch,step
0.7594103217124939,0.25,0.4947916865348816,0.25,0.25,0.5,0,8
8.827862739562988,0.75,0.5794270634651184,0.75,0.75,0.5,1,17
1.008463978767395,0.75,0.4895833134651184,0.75,0.75,0.5,2,26
0.7498569488525391,0.75,0.5208333134651184,0.75,0.75,0.5,3,35
0.7073787450790405,0.75,0.4739583134651184,0.75,0.75,0.5,4,44
0.6940489411354065,0.25,0.3645833432674408,0.25,0.25,0.5,5,53
0.6961109638214111,0.25,0.5,0.25,0.25,0.5,6,62
0.7094815969467163,0.75,0.59375,0.75,0.75,0.5,7,71
0.6962182521820068,0.25,0.4479166865348816,0.25,0.25,0.5,8,80
0.6948776245117188,0.21875,0.5052083730697632,0.21875,0.21875,0.4375,9,89
0.69765305519104,0.25,0.4270833134651184,0.25,0.25,0.5,10,98
0.7126150727272034,0.75,0.4583333134651184,0.75,0.75,0.5,11,107
0.708498477935791,0.25,0.421875,0.25,0.25,0.5,12,116
0.7028387188911438,0.75,0.4427083432674408,0.75,0.75,0.5,13,125
0.7045352458953857,0.21875,0.5052083134651184,0.21875,0.21875,0.4375,14,134
0.7123426198959351,0.75,0.4140625,0.75,0.75,0.5,15,143
0.7108535170555115,0.21875,0.421875,0.21875,0.21875,0.4375,16,152
0.7255820035934448,0.75,0.6041666269302368,0.75,0.75,0.5,17,161
0.7540581822395325,0.75,0.5625,0.75,0.75,0.5,18,170
0.8093970417976379,0.21875,0.5625,0.21875,0.21875,0.4375,19,179
0.87705397605896,0.28125,0.5260416269302368,0.28125,0.28125,0.4791666666666667,20,188
1.0165549516677856,0.40625,0.7330728769302368,0.40625,0.40625,0.5625,21,197
1.2782801389694214,0.21875,0.6875,0.21875,0.21875,0.4375,22,206
1.4036167860031128,0.21875,0.6822916269302368,0.21875,0.21875,0.4375,23,215
1.6840018033981323,0.21875,0.6770833730697632,0.21875,0.21875,0.4375,24,224
1.2372784614562988,0.75,0.5208333730697632,0.75,0.75,0.5,25,233
1.861722469329834,0.75,0.6510416269302368,0.75,0.75,0.5,26,242
2.9351818561553955,0.21875,0.4791666865348816,0.21875,0.21875,0.4375,27,251
0.8370791673660278,0.21875,0.53125,0.21875,0.21875,0.4375,28,260
0.7463180422782898,0.75,0.4791666865348816,0.75,0.75,0.5,29,269
0.9888367056846619,0.21875,0.4921875,0.21875,0.21875,0.4375,30,278
1.4900257587432861,0.75,0.6510416269302368,0.75,0.75,0.5,31,287
0.8667646050453186,0.21875,0.3802083730697632,0.21875,0.21875,0.4375,32,296
0.9293093681335449,0.21875,0.44140625,0.21875,0.21875,0.4375,33,305
1.4350262880325317,0.75,0.59375,0.75,0.75,0.5,34,314
2.3243327140808105,0.21875,0.6041666269302368,0.21875,0.21875,0.4375,35,323
2.8821957111358643,0.75,0.5885416269302368,0.75,0.75,0.5,36,332
2.8757987022399902,0.21875,0.5703125,0.21875,0.21875,0.4375,37,341
3.1447103023529053,0.75,0.5208333134651184,0.75,0.75,0.5,38,350
2.7230327129364014,0.21875,0.46875,0.21875,0.21875,0.4375,39,359
4.637521743774414,0.75,0.4947916567325592,0.75,0.75,0.5,40,368
2.534395933151245,0.21875,0.4270833134651184,0.21875,0.21875,0.4375,41,377
0.7359786033630371,0.75,0.4947916567325592,0.75,0.75,0.5,42,386
1.5934703350067139,0.75,0.4583333134651184,0.75,0.75,0.5,43,395
5.536205768585205,0.75,0.4895833134651184,0.75,0.75,0.5,44,404
8.368673324584961,0.21875,0.52734375,0.21875,0.21875,0.4375,45,413
6.125026226043701,0.75,0.5,0.75,0.75,0.5,46,422
7.9051079750061035,0.75,0.578125,0.75,0.75,0.5,47,431
10.229704856872559,0.21875,0.59375,0.21875,0.21875,0.4375,48,440
16.047407150268555,0.75,0.546875,0.75,0.75,0.5,49,449
1.6481107473373413,0.75,0.4947916567325592,0.75,0.75,0.5,50,458
5.0317559242248535,0.75,0.515625,0.75,0.75,0.5,51,467
8.742667198181152,0.21875,0.5104166269302368,0.21875,0.21875,0.4375,52,476
13.759994506835938,0.21875,0.5208333730697632,0.21875,0.21875,0.4375,53,485
18.344884872436523,0.21875,0.5052083730697632,0.21875,0.21875,0.4375,54,494
22.673044204711914,0.75,0.515625,0.75,0.75,0.5,55,503
45.104522705078125,0.25,0.5260416269302368,0.25,0.25,0.4583333333333333,56,512
0.692714273929596,0.25,0.6458333730697632,0.25,0.25,0.5,57,521
0.6958315968513489,0.75,0.6302083730697632,0.75,0.75,0.5,58,530
0.69234699010849,0.75,0.625,0.75,0.75,0.5,59,539
0.6932833194732666,0.75,0.6197916865348816,0.75,0.75,0.5,60,548
0.6927707195281982,0.25,0.6510416269302368,0.25,0.25,0.5,61,557
0.6934837698936462,0.75,0.6458333134651184,0.75,0.75,0.5,62,566
0.6931222677230835,0.25,0.6510416865348816,0.25,0.25,0.5,63,575
0.6930018067359924,0.25,0.5520833730697632,0.25,0.25,0.5,64,584
0.7021109461784363,0.75,0.4375,0.75,0.75,0.5,65,593
0.6941367387771606,0.25,0.4427083432674408,0.25,0.25,0.5,66,602
0.6933416128158569,0.75,0.5104166865348816,0.75,0.75,0.5,67,611
0.6937927603721619,0.75,0.4947916865348816,0.75,0.75,0.5,68,620
0.6931591629981995,0.25,0.578125,0.25,0.25,0.5,69,629
0.6935665607452393,0.21875,0.421875,0.21875,0.21875,0.4375,70,638
0.6934381127357483,0.25,0.5729166269302368,0.25,0.25,0.5,71,647
