val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.9895510673522949,0.40625,0.5208333730697632,0.260869562625885,0.75,0,35,,,,,,
,,,,,0,35,0.6449546813964844,0.5057008862495422,,,,
0.4646434187889099,0.75,0.5,0.0,0.0,1,71,,,,,,
,,,,,1,71,0.40545251965522766,0.5217304229736328,,,,
0.6782490015029907,0.625,0.4583333432674408,0.1666666716337204,0.125,2,107,,,,,,
,,,,,2,107,0.4023406207561493,0.4956069886684418,,,,
0.3482377827167511,0.71875,0.5625,0.4000000059604645,0.25,3,143,,,,,,
,,,,,3,143,0.3775973320007324,0.5120388865470886,,,,
0.5419268012046814,0.75,0.5,0.0,0.0,4,179,,,,,,
,,,,,4,179,0.37841811776161194,0.5048961043357849,,,,
0.45182672142982483,0.71875,0.4791666567325592,0.0,0.0,5,215,,,,,,
,,,,,5,215,0.36930856108665466,0.5071428418159485,,,,
0.41700685024261475,0.75,0.5,0.0,0.0,6,251,,,,,,
,,,,,6,251,0.36350324749946594,0.562441349029541,,,,
0.4892531931400299,0.6875,0.4583333432674408,0.0,0.0,7,287,,,,,,
,,,,,7,287,0.35460856556892395,0.5528504252433777,,,,
0.42426416277885437,0.75,0.5,0.0,0.0,8,323,,,,,,
,,,,,8,323,0.3810785114765167,0.5361167192459106,,,,
0.6254033446311951,0.6875,0.5,0.25,0.125,9,359,,,,,,
,,,,,9,359,0.30826157331466675,0.6289739012718201,,,,
0.6040760278701782,0.78125,0.6041666269302368,0.6666666865348816,0.25,10,395,,,,,,
,,,,,10,395,0.23627398908138275,0.7694835066795349,,,,
0.7072813510894775,0.5625,0.4166666865348816,0.125,0.125,11,431,,,,,,
,,,,,11,431,0.2852063477039337,0.7030516266822815,,,,
0.5725201368331909,0.65625,0.4791666567325592,0.20000000298023224,0.125,12,467,,,,,,
,,,,,12,467,0.19557330012321472,0.8456070423126221,,,,
0.5870298743247986,0.75,0.5416666865348816,0.5,0.125,13,503,,,,,,
,,,,,13,503,0.22347567975521088,0.8005030155181885,,,,
0.6332040429115295,0.71875,0.6041666269302368,0.4285714328289032,0.375,14,539,,,,,,
,,,,,14,539,0.1784200221300125,0.8335680961608887,,,,
1.067885160446167,0.53125,0.4375,0.1818181872367859,0.25,15,575,,,,,,
,,,,,15,575,0.10378358513116837,0.9145874381065369,,,,
0.7742682695388794,0.625,0.5,0.25,0.25,16,611,,,,,,
,,,,,16,611,0.17830002307891846,0.852749764919281,,,,
0.896160900592804,0.65625,0.4791666567325592,0.20000000298023224,0.125,17,647,,,,,,
,,,,,17,647,0.16059455275535583,0.8719316124916077,,,,
0.931287944316864,0.6875,0.5416666269302368,0.3333333432674408,0.25,18,683,,,,,,
,,,,,18,683,0.12883010506629944,0.8883635401725769,,,,
0.8248607516288757,0.5625,0.4166666865348816,0.125,0.125,19,719,,,,,,
,,,,,19,719,0.1429368555545807,0.8812206387519836,,,,
0.9804819226264954,0.65625,0.4791666567325592,0.20000000298023224,0.125,20,755,,,,,,
,,,,,20,755,0.08478188514709473,0.9312207102775574,,,,
1.0745277404785156,0.71875,0.5208333134651184,0.3333333432674408,0.125,21,791,,,,,,
,,,,,21,791,0.023072995245456696,0.9810194969177246,,,,
1.4610087871551514,0.625,0.4583333432674408,0.1666666716337204,0.125,22,827,,,,,,
,,,,,22,827,0.010093241930007935,0.992857038974762,,,,
1.4769058227539062,0.71875,0.5208333134651184,0.3333333432674408,0.125,23,863,,,,,,
,,,,,23,863,0.012165960855782032,0.9833669662475586,,,,
1.2619205713272095,0.78125,0.6041666269302368,0.6666666865348816,0.25,24,899,,,,,,
,,,,,24,899,0.02155064046382904,0.9881622195243835,,,,
1.316481113433838,0.6875,0.5,0.25,0.125,25,935,,,,,,
,,,,,25,935,0.011300653219223022,0.9905098080635071,,,,
,,,,,26,936,,,0.6708860993385315,0.465677946805954,0.125,0.05000000074505806
,,,,,26,936,,,0.607594907283783,0.5059322118759155,0.260869562625885,0.30000001192092896
,,,,,26,936,,,0.6962025165557861,0.48262709379196167,0.1666666716337204,0.05000000074505806
