val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.3762117624282837,0.75,0.3229166567325592,0.0,0.0,0,17
0.38957810401916504,0.75,0.4947916567325592,0.0,0.0,1,35
0.4243329167366028,0.75,0.296875,0.0,0.0,2,53
0.37549978494644165,0.75,0.5442708730697632,0.0,0.0,3,71
0.37522435188293457,0.75,0.4192708432674408,0.0,0.0,4,89
0.3773691654205322,0.75,0.2916666567325592,0.0,0.0,5,107
0.37745988368988037,0.75,0.4270833134651184,0.0,0.0,6,125
0.37785613536834717,0.75,0.4270833432674408,0.0,0.0,7,143
0.3749878406524658,0.75,0.4375,0.0,0.0,8,161
0.3783581852912903,0.75,0.4739583432674408,0.0,0.0,9,179
0.3773050904273987,0.75,0.3645833134651184,0.0,0.0,10,197
0.37637877464294434,0.75,0.5052083134651184,0.0,0.0,11,215
0.3791901171207428,0.75,0.390625,0.0,0.0,12,233
0.3756052255630493,0.75,0.3697916865348816,0.0,0.0,13,251
0.3751537799835205,0.75,0.4166666865348816,0.0,0.0,14,269
0.3743416368961334,0.75,0.5052083730697632,0.0,0.0,15,287
0.37435922026634216,0.75,0.59375,0.0,0.0,16,305
0.37606531381607056,0.75,0.5625,0.0,0.0,17,323
0.3742292821407318,0.75,0.5052083134651184,0.0,0.0,18,341
0.3739381730556488,0.75,0.4270833432674408,0.0,0.0,19,359
0.3783605098724365,0.75,0.5833333730697632,0.0,0.0,20,377
0.37441468238830566,0.75,0.5260416269302368,0.0,0.0,21,395
0.37429243326187134,0.75,0.5208333134651184,0.0,0.0,22,413
0.37585875391960144,0.75,0.5104166865348816,0.0,0.0,23,431
0.37595081329345703,0.75,0.4375,0.0,0.0,24,449
0.37425753474235535,0.75,0.3489583134651184,0.0,0.0,25,467
0.3747156262397766,0.75,0.4062500298023224,0.0,0.0,26,485
0.37632718682289124,0.75,0.6197916269302368,0.0,0.0,27,503
0.3766029477119446,0.75,0.5260416269302368,0.0,0.0,28,521
0.3742750883102417,0.75,0.4427083432674408,0.0,0.0,29,539
0.37681466341018677,0.75,0.5104166269302368,0.0,0.0,30,557
0.3760108947753906,0.75,0.6510416865348816,0.0,0.0,31,575
0.3744890093803406,0.75,0.5989583730697632,0.0,0.0,32,593
0.376762330532074,0.75,0.6197916269302368,0.0,0.0,33,611
0.3745361864566803,0.75,0.6822916269302368,0.0,0.0,34,629
0.37445762753486633,0.75,0.5625,0.0,0.0,35,647
0.3742595911026001,0.75,0.5885416269302368,0.0,0.0,36,665
0.37457531690597534,0.75,0.5885416269302368,0.0,0.0,37,683
0.3742991089820862,0.75,0.5520833134651184,0.0,0.0,38,701
0.37437504529953003,0.75,0.5833333134651184,0.0,0.0,39,719
0.3742295503616333,0.75,0.625,0.0,0.0,40,737
0.3745938539505005,0.75,0.578125,0.0,0.0,41,755
0.37518584728240967,0.75,0.6145833134651184,0.0,0.0,42,773
0.3762900233268738,0.75,0.6666666865348816,0.0,0.0,43,791
0.3743545711040497,0.75,0.6145833730697632,0.0,0.0,44,809
0.37466609477996826,0.75,0.5989583730697632,0.0,0.0,45,827
0.3748056888580322,0.75,0.625,0.0,0.0,46,845
0.3748699724674225,0.75,0.6145833134651184,0.0,0.0,47,863
0.37494224309921265,0.75,0.6145833134651184,0.0,0.0,48,881
0.37471839785575867,0.75,0.5078125,0.0,0.0,49,899
