val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.7565057873725891,0.25,0.5,0.25,1.0,0,17,,,,,
,,,,,0,17,13.516420364379883,,,,
0.38880079984664917,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4621566832065582,,,,
0.3947376012802124,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.39702168107032776,,,,
0.37351101636886597,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3813944160938263,,,,
0.36630484461784363,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.38128888607025146,,,,
0.3667035698890686,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.3752552568912506,,,,
,,,,,6,108,,0.2531645596027374,0.5,0.2531645596027374,1.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
