val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.3833913505077362,0.75,0.4479166865348816,0.0,0.0,0,70
0.39301440119743347,0.75,0.40625,0.0,0.0,1,141
0.39926356077194214,0.75,0.4791666865348816,0.0,0.0,2,212
0.4120928943157196,0.75,0.375,0.0,0.0,3,283
0.38071274757385254,0.75,0.609375,0.0,0.0,4,354
0.37956804037094116,0.75,0.6510416865348816,0.0,0.0,5,425
0.37341031432151794,0.75,0.5052083134651184,0.0,0.0,6,496
0.37486350536346436,0.75,0.546875,0.0,0.0,7,567
0.37549805641174316,0.75,0.4270833134651184,0.0,0.0,8,638
0.37501344084739685,0.75,0.6041666269302368,0.0,0.0,9,709
0.3745378851890564,0.75,0.4114583134651184,0.0,0.0,10,780
0.3765660226345062,0.75,0.546875,0.0,0.0,11,851
0.38486596941947937,0.75,0.6354166865348816,0.0,0.0,12,922
0.3741149604320526,0.75,0.515625,0.0,0.0,13,993
0.3744775354862213,0.75,0.3854166865348816,0.0,0.0,14,1064
0.40734782814979553,0.75,0.65625,0.0,0.0,15,1135
0.3738924562931061,0.75,0.4322916567325592,0.0,0.0,16,1206
0.3745696544647217,0.75,0.4322916865348816,0.0,0.0,17,1277
0.37458452582359314,0.75,0.390625,0.0,0.0,18,1348
0.3762107491493225,0.75,0.3177083134651184,0.0,0.0,19,1419
0.3755532205104828,0.75,0.5104166865348816,0.0,0.0,20,1490
0.3770066797733307,0.75,0.5729166269302368,0.0,0.0,21,1561
0.3754054307937622,0.75,0.4322916865348816,0.0,0.0,22,1632
0.3758249580860138,0.75,0.5625,0.0,0.0,23,1703
0.3757970929145813,0.75,0.359375,0.0,0.0,24,1774
0.3747038245201111,0.75,0.4322916865348816,0.0,0.0,25,1845
0.37654590606689453,0.75,0.3333333432674408,0.0,0.0,26,1916
0.37449657917022705,0.75,0.5364583730697632,0.0,0.0,27,1987
0.37463778257369995,0.75,0.578125,0.0,0.0,28,2058
0.3745301365852356,0.75,0.4375,0.0,0.0,29,2129
0.37847334146499634,0.75,0.6770833134651184,0.0,0.0,30,2200
0.3772425353527069,0.75,0.5104166269302368,0.0,0.0,31,2271
0.3976045548915863,0.75,0.4583333730697632,0.0,0.0,32,2342
0.3784292936325073,0.75,0.3333333432674408,0.0,0.0,33,2413
0.3779148757457733,0.75,0.5052083730697632,0.0,0.0,34,2484
0.38044098019599915,0.75,0.640625,0.0,0.0,35,2555
0.37796592712402344,0.75,0.578125,0.0,0.0,36,2626
0.38719600439071655,0.75,0.4322916567325592,0.0,0.0,37,2697
0.38418954610824585,0.75,0.640625,0.0,0.0,38,2768
0.383841335773468,0.75,0.6197916269302368,0.0,0.0,39,2839
0.3743651807308197,0.75,0.4947916567325592,0.0,0.0,40,2910
0.3742309510707855,0.75,0.484375,0.0,0.0,41,2981
0.37519851326942444,0.75,0.5833333134651184,0.0,0.0,42,3052
0.37503430247306824,0.75,0.4947916865348816,0.0,0.0,43,3123
0.3743784427642822,0.75,0.5572916269302368,0.0,0.0,44,3194
0.37770360708236694,0.75,0.359375,0.0,0.0,45,3265
