val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.38642221689224243,0.75,0.5,0.0,0.0,0,35,,,,,,
,,,,,0,35,0.40880563855171204,0.47917503118515015,,,,
0.3872816562652588,0.6875,0.4583333432674408,0.0,0.0,1,71,,,,,,
,,,,,1,71,0.3758087754249573,0.4976525604724884,,,,
0.5669817328453064,0.59375,0.5208333134651184,0.27272728085517883,0.375,2,107,,,,,,
,,,,,2,107,0.37664350867271423,0.49775317311286926,,,,
0.4997643828392029,0.75,0.5,0.0,0.0,3,143,,,,,,
,,,,,3,143,0.3776925802230835,0.4976525604724884,,,,
0.42875534296035767,0.75,0.5,0.0,0.0,4,179,,,,,,
,,,,,4,179,0.3776126801967621,0.4929577112197876,,,,
0.42460158467292786,0.75,0.5,0.0,0.0,5,215,,,,,,
,,,,,5,215,0.37695884704589844,0.5095908641815186,,,,
0.4099220633506775,0.71875,0.5208333134651184,0.3333333432674408,0.125,6,251,,,,,,
,,,,,6,251,0.3712971806526184,0.5168343186378479,,,,
0.4117017686367035,0.75,0.5,0.0,0.0,7,287,,,,,,
,,,,,7,287,0.37519675493240356,0.5,,,,
0.42796844244003296,0.6875,0.5,0.25,0.125,8,323,,,,,,
,,,,,8,323,0.36709609627723694,0.4976525604724884,,,,
0.40060457587242126,0.75,0.5,0.0,0.0,9,359,,,,,,
,,,,,9,359,0.3654724657535553,0.5071428418159485,,,,
0.39916107058525085,0.75,0.5,0.0,0.0,10,395,,,,,,
,,,,,10,395,0.3751545548439026,0.49540576338768005,,,,
0.39946380257606506,0.75,0.5,0.0,0.0,11,431,,,,,,
,,,,,11,431,0.35871246457099915,0.4976525604724884,,,,
0.4075552523136139,0.75,0.5,0.0,0.0,12,467,,,,,,
,,,,,12,467,0.35924234986305237,0.5026492476463318,,,,
0.39847904443740845,0.65625,0.4375,0.0,0.0,13,503,,,,,,
,,,,,13,503,0.3556574881076813,0.5264252424240112,,,,
0.3903040587902069,0.71875,0.5208333134651184,0.3333333432674408,0.125,14,539,,,,,,
,,,,,14,539,0.38330692052841187,0.5001005530357361,,,,
0.45249617099761963,0.75,0.5,0.0,0.0,15,575,,,,,,
,,,,,15,575,0.3441396951675415,0.5286719799041748,,,,
0.3730696737766266,0.65625,0.4375,0.0,0.0,16,611,,,,,,
,,,,,16,611,0.35579267144203186,0.5335680842399597,,,,
1.3857288360595703,0.34375,0.5625,0.27586206793785095,1.0,17,647,,,,,,
,,,,,17,647,0.3526618778705597,0.5647887587547302,,,,
0.4519794285297394,0.75,0.5,0.0,0.0,18,683,,,,,,
,,,,,18,683,0.36924660205841064,0.4956069886684418,,,,
0.6641485095024109,0.59375,0.6041666865348816,0.3333333432674408,0.625,19,719,,,,,,
,,,,,19,719,0.32123953104019165,0.5595908164978027,,,,
0.5338197946548462,0.65625,0.4375,0.0,0.0,20,755,,,,,,
,,,,,20,755,0.33833152055740356,0.6029510498046875,,,,
0.6431707143783569,0.625,0.5833333134651184,0.3333333432674408,0.5,21,791,,,,,,
,,,,,21,791,0.28767263889312744,0.6551978588104248,,,,
0.4318895637989044,0.71875,0.5625,0.4000000059604645,0.25,22,827,,,,,,
,,,,,22,827,0.23469942808151245,0.759993314743042,,,,
0.6589766144752502,0.65625,0.5625,0.3333333432674408,0.375,23,863,,,,,,
,,,,,23,863,0.2769833505153656,0.6812206506729126,,,,
0.5271270275115967,0.71875,0.5208333134651184,0.3333333432674408,0.125,24,899,,,,,,
,,,,,24,899,0.20413058996200562,0.7909120321273804,,,,
0.6188133955001831,0.65625,0.6875,0.4000000059604645,0.75,25,935,,,,,,
,,,,,25,935,0.1725003719329834,0.838363528251648,,,,
0.533015787601471,0.65625,0.5625,0.3333333432674408,0.375,26,971,,,,,,
,,,,,26,971,0.23297588527202606,0.7553991079330444,,,,
0.6773212552070618,0.625,0.4166666567325592,0.0,0.0,27,1007,,,,,,
,,,,,27,1007,0.1612638533115387,0.8336686491966248,,,,
0.451760470867157,0.71875,0.6875,0.4545454680919647,0.625,28,1043,,,,,,
,,,,,28,1043,0.11816791445016861,0.8740777969360352,,,,
0.3652160167694092,0.78125,0.6458333730697632,0.6000000238418579,0.375,29,1079,,,,,,
,,,,,29,1079,0.08959951251745224,0.9239771366119385,,,,
0.6217354536056519,0.71875,0.5625,0.4000000059604645,0.25,30,1115,,,,,,
,,,,,30,1115,0.1129949688911438,0.8835680484771729,,,,
0.5383153557777405,0.78125,0.6041666269302368,0.6666666865348816,0.25,31,1151,,,,,,
,,,,,31,1151,0.0905194878578186,0.9287726283073425,,,,
0.5906461477279663,0.78125,0.5625,1.0,0.125,32,1187,,,,,,
,,,,,32,1187,0.07648877799510956,0.9311200976371765,,,,
0.3946070969104767,0.71875,0.5625,0.4000000059604645,0.25,33,1223,,,,,,
,,,,,33,1223,0.06910731643438339,0.9478537440299988,,,,
0.4488922953605652,0.78125,0.6041666269302368,0.6666666865348816,0.25,34,1259,,,,,,
,,,,,34,1259,0.054824087768793106,0.9667336940765381,,,,
0.6298856735229492,0.65625,0.4791666567325592,0.20000000298023224,0.125,35,1295,,,,,,
,,,,,35,1295,0.0476735420525074,0.973977267742157,,,,
0.977715253829956,0.6875,0.5,0.25,0.125,36,1331,,,,,,
,,,,,36,1331,0.04634188488125801,0.9738766551017761,,,,
0.7003849148750305,0.65625,0.4791666567325592,0.20000000298023224,0.125,37,1367,,,,,,
,,,,,37,1367,0.09464822709560394,0.9096914529800415,,,,
0.6230277419090271,0.6875,0.5833333730697632,0.375,0.375,38,1403,,,,,,
,,,,,38,1403,0.10378900915384293,0.9074447154998779,,,,
0.5563865900039673,0.71875,0.5625,0.4000000059604645,0.25,39,1439,,,,,,
,,,,,39,1439,0.0641084760427475,0.9596914649009705,,,,
0.5736643075942993,0.84375,0.6875,1.0,0.375,40,1475,,,,,,
,,,,,40,1475,0.06462053209543228,0.9548959732055664,,,,
,,,,,41,1476,,,0.6455696225166321,0.5478813648223877,0.3181818127632141,0.3499999940395355
,,,,,41,1476,,,0.6329113841056824,0.48983049392700195,0.23529411852359772,0.20000000298023224
,,,,,41,1476,,,0.7215189933776855,0.5161017179489136,0.3333333432674408,0.10000000149011612
