val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.5701812505722046,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,0.47444120049476624,,,,
0.3406979441642761,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.38531941175460815,,,,
0.39445334672927856,0.71875,0.4791666567325592,0.0,0.0,2,53,,,,,
,,,,,2,53,0.41182559728622437,,,,
0.8783689737319946,0.65625,0.4375,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3944737911224365,,,,
0.35815006494522095,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3755497336387634,,,,
0.36852580308914185,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.3857477009296417,,,,
0.34847965836524963,0.75,0.5,0.0,0.0,6,125,,,,,
,,,,,6,125,0.3762294054031372,,,,
0.42051365971565247,0.71875,0.4791666567325592,0.0,0.0,7,143,,,,,
,,,,,7,143,0.3844946622848511,,,,
0.4098554849624634,0.75,0.5,0.0,0.0,8,161,,,,,
,,,,,8,161,0.37503644824028015,,,,
0.35613712668418884,0.75,0.5,0.0,0.0,9,179,,,,,
,,,,,9,179,0.3679903447628021,,,,
0.3592505156993866,0.75,0.5,0.0,0.0,10,197,,,,,
,,,,,10,197,0.40700122714042664,,,,
0.36844193935394287,0.75,0.5,0.0,0.0,11,215,,,,,
,,,,,11,215,0.3713625967502594,,,,
0.3589842915534973,0.75,0.5,0.0,0.0,12,233,,,,,
,,,,,12,233,0.36790546774864197,,,,
0.36692315340042114,0.75,0.5,0.0,0.0,13,251,,,,,
,,,,,13,251,0.37811633944511414,,,,
0.3577040731906891,0.78125,0.6041666269302368,0.6666666865348816,0.25,14,269,,,,,
,,,,,14,269,0.36946484446525574,,,,
0.3369526267051697,0.75,0.5,0.0,0.0,15,287,,,,,
,,,,,15,287,0.3716004490852356,,,,
0.35482555627822876,0.75,0.5,0.0,0.0,16,305,,,,,
,,,,,16,305,0.3628196716308594,,,,
0.35840028524398804,0.75,0.5,0.0,0.0,17,323,,,,,
,,,,,17,323,0.35914644598960876,,,,
0.39106428623199463,0.75,0.5,0.0,0.0,18,341,,,,,
,,,,,18,341,0.35996514558792114,,,,
0.36235159635543823,0.75,0.5,0.0,0.0,19,359,,,,,
,,,,,19,359,0.36742886900901794,,,,
0.3534976840019226,0.75,0.5,0.0,0.0,20,377,,,,,
,,,,,20,377,0.37587982416152954,,,,
0.3508480191230774,0.75,0.5,0.0,0.0,21,395,,,,,
,,,,,21,395,0.3500823676586151,,,,
1.4847939014434814,0.75,0.5,0.0,0.0,22,413,,,,,
,,,,,22,413,0.367878794670105,,,,
0.3532153367996216,0.75,0.5,0.0,0.0,23,431,,,,,
,,,,,23,431,0.3594273030757904,,,,
0.3494262397289276,0.75,0.5,0.0,0.0,24,449,,,,,
,,,,,24,449,0.34857749938964844,,,,
0.3319315016269684,0.75,0.5,0.0,0.0,25,467,,,,,
,,,,,25,467,0.3608468770980835,,,,
0.3274776339530945,0.75,0.5,0.0,0.0,26,485,,,,,
,,,,,26,485,0.35779300332069397,,,,
0.4184127449989319,0.75,0.5,0.0,0.0,27,503,,,,,
,,,,,27,503,0.35056036710739136,,,,
0.4692821204662323,0.75,0.5,0.0,0.0,28,521,,,,,
,,,,,28,521,0.34653064608573914,,,,
0.42994004487991333,0.65625,0.4375,0.0,0.0,29,539,,,,,
,,,,,29,539,0.3440583050251007,,,,
0.40681177377700806,0.75,0.5,0.0,0.0,30,557,,,,,
,,,,,30,557,0.3390105962753296,,,,
0.5806546211242676,0.75,0.5416666865348816,0.5,0.125,31,575,,,,,
,,,,,31,575,0.3437405228614807,,,,
0.4242870807647705,0.5,0.416666716337204,0.1666666716337204,0.25,32,593,,,,,
,,,,,32,593,0.3309962749481201,,,,
0.429914653301239,0.71875,0.4791666567325592,0.0,0.0,33,611,,,,,
,,,,,33,611,0.3573785424232483,,,,
0.7647218704223633,0.75,0.5,0.0,0.0,34,629,,,,,
,,,,,34,629,0.2960361838340759,,,,
2.2573587894439697,0.75,0.5,0.0,0.0,35,647,,,,,
,,,,,35,647,0.3169981837272644,,,,
0.5547330379486084,0.53125,0.6041666269302368,0.31578946113586426,0.75,36,665,,,,,
,,,,,36,665,0.3429035246372223,,,,
0.48325061798095703,0.71875,0.4791666567325592,0.0,0.0,37,683,,,,,
,,,,,37,683,0.3248032331466675,,,,
1.2846826314926147,0.71875,0.4791666567325592,0.0,0.0,38,701,,,,,
,,,,,38,701,0.296280175447464,,,,
0.5036625862121582,0.71875,0.4791666567325592,0.0,0.0,39,719,,,,,
,,,,,39,719,0.28497546911239624,,,,
0.7510439157485962,0.6875,0.4583333432674408,0.0,0.0,40,737,,,,,
,,,,,40,737,0.2492656707763672,,,,
0.42709022760391235,0.65625,0.4375,0.0,0.0,41,755,,,,,
,,,,,41,755,0.254080593585968,,,,
0.7681601047515869,0.75,0.5416666865348816,0.5,0.125,42,773,,,,,
,,,,,42,773,0.24128596484661102,,,,
0.9038923382759094,0.71875,0.5208333134651184,0.3333333432674408,0.125,43,791,,,,,
