val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.41118067502975464,0.75,0.5,0.0,0.0,0,4,,,,,,
,,,,,0,4,0.4276307225227356,0.46140173077583313,,,,
0.3872871696949005,0.75,0.5,0.0,0.0,1,9,,,,,,
,,,,,1,9,0.3654498755931854,0.5,,,,
0.3750864863395691,0.75,0.5,0.0,0.0,2,14,,,,,,
,,,,,2,14,0.3554418385028839,0.5,,,,
0.3909569978713989,0.75,0.5,0.0,0.0,3,19,,,,,,
,,,,,3,19,0.349447637796402,0.5,,,,
0.41262519359588623,0.75,0.5,0.0,0.0,4,24,,,,,,
,,,,,4,24,0.3277427554130554,0.5,,,,
0.43593186140060425,0.75,0.5,0.0,0.0,5,29,,,,,,
,,,,,5,29,0.2970697581768036,0.5071428418159485,,,,
0.5283369421958923,0.75,0.5,0.0,0.0,6,34,,,,,,
,,,,,6,34,0.22751644253730774,0.7024480104446411,,,,
0.6993535161018372,0.75,0.5,0.0,0.0,7,39,,,,,,
,,,,,7,39,0.18714211881160736,0.8407109379768372,,,,
3.3839869499206543,0.25,0.5,0.25,1.0,8,44,,,,,,
,,,,,8,44,0.13536225259304047,0.9121395945549011,,,,
1.267323613166809,0.75,0.5,0.0,0.0,9,49,,,,,,
,,,,,9,49,0.14005902409553528,0.8885647058486938,,,,
1.8149824142456055,0.34375,0.5625,0.27586206793785095,1.0,10,54,,,,,,
,,,,,10,54,0.1101071834564209,0.9122400879859924,,,,
1.4149051904678345,0.75,0.5,0.0,0.0,11,59,,,,,,
,,,,,11,59,0.10199598222970963,0.9145874381065369,,,,
0.7048764228820801,0.59375,0.4375,0.1428571492433548,0.125,12,64,,,,,,
,,,,,12,64,0.11201579868793488,0.900201141834259,,,,
0.7401152849197388,0.625,0.4583333432674408,0.1666666716337204,0.125,13,69,,,,,,
,,,,,13,69,0.08599438518285751,0.9216296672821045,,,,
0.9737814664840698,0.46875,0.395833283662796,0.1538461595773697,0.25,14,74,,,,,,
,,,,,14,74,0.04844662919640541,0.964285671710968,,,,
0.781985878944397,0.5625,0.5,0.25,0.375,15,79,,,,,,
,,,,,15,79,0.07899677753448486,0.9548959732055664,,,,
0.7851605415344238,0.65625,0.4375,0.0,0.0,16,84,,,,,,
,,,,,16,84,0.10896895825862885,0.9311200976371765,,,,
0.8860770463943481,0.75,0.5,0.0,0.0,17,89,,,,,,
,,,,,17,89,0.07634793967008591,0.9239771366119385,,,,
1.0242235660552979,0.4375,0.5416666269302368,0.27272728085517883,0.75,18,94,,,,,,
,,,,,18,94,0.045710399746894836,0.966834306716919,,,,
0.5686286687850952,0.78125,0.7291666269302368,0.5555555820465088,0.625,19,99,,,,,,
,,,,,19,99,0.03996487334370613,0.9691816568374634,,,,
1.2409820556640625,0.5625,0.6666666269302368,0.3499999940395355,0.875,20,104,,,,,,
,,,,,20,104,0.046460188925266266,0.9572434425354004,,,,
0.7289336323738098,0.625,0.625,0.3571428656578064,0.625,21,109,,,,,,
,,,,,21,109,0.05281877517700195,0.9715291261672974,,,,
0.7238179445266724,0.6875,0.5833333730697632,0.375,0.375,22,114,,,,,,
,,,,,22,114,0.0596405528485775,0.9548959732055664,,,,
2.6664624214172363,0.3125,0.5,0.25,0.875,23,119,,,,,,
,,,,,23,119,0.03524846211075783,0.9715291261672974,,,,
0.7291759252548218,0.71875,0.5208333134651184,0.3333333432674408,0.125,24,124,,,,,,
,,,,,24,124,0.039913609623909,0.9738766551017761,,,,
1.4866292476654053,0.75,0.5,0.0,0.0,25,129,,,,,,
,,,,,25,129,0.03191123530268669,0.9715291261672974,,,,
0.5554639101028442,0.84375,0.6875,1.0,0.375,26,134,,,,,,
,,,,,26,134,0.05051537975668907,0.976324737071991,,,,
1.7824593782424927,0.375,0.5833333730697632,0.2857142984867096,1.0,27,139,,,,,,
,,,,,27,139,0.017020467668771744,0.9905098080635071,,,,
0.7766538858413696,0.5625,0.375,0.0,0.0,28,144,,,,,,
,,,,,28,144,0.02482549659907818,0.978571355342865,,,,
1.3191711902618408,0.75,0.5,0.0,0.0,29,149,,,,,,
,,,,,29,149,0.019683120772242546,0.978571355342865,,,,
1.1188108921051025,0.78125,0.5625,1.0,0.125,30,154,,,,,,
,,,,,30,154,0.03303058072924614,0.9643862843513489,,,,
0.9052098989486694,0.71875,0.6041666269302368,0.4285714328289032,0.375,31,159,,,,,,
,,,,,31,159,0.01121041551232338,0.992857038974762,,,,
0.9727881550788879,0.71875,0.5625,0.4000000059604645,0.25,32,164,,,,,,
,,,,,32,164,0.011932911351323128,0.985714316368103,,,,
1.1221359968185425,0.6875,0.4583333432674408,0.0,0.0,33,169,,,,,,
,,,,,33,169,0.019496150314807892,0.9833669662475586,,,,
0.8390007019042969,0.75,0.5416666865348816,0.5,0.125,34,174,,,,,,
,,,,,34,174,0.01781243272125721,0.985714316368103,,,,
,,,,,35,175,,,0.7215189933776855,0.6152542233467102,0.4444444477558136,0.4000000059604645
,,,,,35,175,,,0.746835470199585,0.5,0.0,0.0
,,,,,35,175,,,0.6202531456947327,0.44830507040023804,0.1428571492433548,0.10000000149011612
