val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
10.735673904418945,0.25,0.5,0.25,1.0,0,17,,,,,
,,,,,0,17,0.5683056712150574,,,,
0.9723414182662964,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.37181881070137024,,,,
1.7626018524169922,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.3849984109401703,,,,
0.5605382323265076,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3778471052646637,,,,
0.40687665343284607,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3908471465110779,,,,
0.5352408289909363,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.39421409368515015,,,,
0.8928725719451904,0.75,0.5,0.0,0.0,6,125,,,,,
,,,,,6,125,0.3736785352230072,,,,
0.39125192165374756,0.75,0.5,0.0,0.0,7,143,,,,,
,,,,,7,143,0.3837742209434509,,,,
0.4332839846611023,0.75,0.5,0.0,0.0,8,161,,,,,
,,,,,8,161,0.3696797788143158,,,,
0.5254590511322021,0.75,0.5,0.0,0.0,9,179,,,,,
,,,,,9,179,0.3691098690032959,,,,
0.9845690727233887,0.75,0.5,0.0,0.0,10,197,,,,,
,,,,,10,197,0.37420010566711426,,,,
0.9230971932411194,0.75,0.5,0.0,0.0,11,215,,,,,
,,,,,11,215,0.38192763924598694,,,,
2.199564218521118,0.75,0.5,0.0,0.0,12,233,,,,,
,,,,,12,233,0.37419772148132324,,,,
1.0965006351470947,0.75,0.5,0.0,0.0,13,251,,,,,
,,,,,13,251,0.3688720166683197,,,,
0.4724273383617401,0.375,0.5416666865348816,0.26923078298568726,0.875,14,269,,,,,
,,,,,14,269,0.40146663784980774,,,,
0.9406746625900269,0.75,0.5,0.0,0.0,15,287,,,,,
,,,,,15,287,0.39932960271835327,,,,
3.2187352180480957,0.53125,0.6458333730697632,0.3333333432674408,0.875,16,305,,,,,
,,,,,16,305,0.38569876551628113,,,,
0.3614846467971802,0.75,0.5,0.0,0.0,17,323,,,,,
,,,,,17,323,0.3910025656223297,,,,
0.8039823770523071,0.75,0.5,0.0,0.0,18,341,,,,,
,,,,,18,341,0.37176573276519775,,,,
0.3887239098548889,0.75,0.5,0.0,0.0,19,359,,,,,
,,,,,19,359,0.37515488266944885,,,,
0.3705384135246277,0.75,0.5,0.0,0.0,20,377,,,,,
,,,,,20,377,0.3696325421333313,,,,
0.5445647835731506,0.75,0.5,0.0,0.0,21,395,,,,,
,,,,,21,395,0.36204826831817627,,,,
0.37083208560943604,0.75,0.5,0.0,0.0,22,413,,,,,
,,,,,22,413,0.3753739595413208,,,,
0.3496767282485962,0.75,0.5,0.0,0.0,23,431,,,,,
,,,,,23,431,0.356047660112381,,,,
0.3958866000175476,0.75,0.5,0.0,0.0,24,449,,,,,
,,,,,24,449,0.3505939841270447,,,,
1.0652084350585938,0.75,0.5,0.0,0.0,25,467,,,,,
,,,,,25,467,0.33164528012275696,,,,
0.4046960473060608,0.5625,0.4166666865348816,0.125,0.125,26,485,,,,,
,,,,,26,485,0.3399387001991272,,,,
0.4865817427635193,0.75,0.5,0.0,0.0,27,503,,,,,
,,,,,27,503,0.33466020226478577,,,,
0.5509865283966064,0.75,0.5,0.0,0.0,28,521,,,,,
,,,,,28,521,0.34269288182258606,,,,
0.5860009789466858,0.75,0.5,0.0,0.0,29,539,,,,,
,,,,,29,539,0.3381561040878296,,,,
0.5763161182403564,0.75,0.5,0.0,0.0,30,557,,,,,
,,,,,30,557,0.37210360169410706,,,,
0.3793073296546936,0.75,0.5,0.0,0.0,31,575,,,,,
,,,,,31,575,0.3289411962032318,,,,
1.0989055633544922,0.75,0.5,0.0,0.0,32,593,,,,,
,,,,,32,593,0.3145207464694977,,,,
0.4645901322364807,0.65625,0.4375,0.0,0.0,33,611,,,,,
,,,,,33,611,0.33068814873695374,,,,
0.8772056102752686,0.65625,0.4375,0.0,0.0,34,629,,,,,
,,,,,34,629,0.3144552409648895,,,,
0.5578853487968445,0.6875,0.4583333432674408,0.0,0.0,35,647,,,,,
,,,,,35,647,0.28601816296577454,,,,
0.5759726762771606,0.6875,0.5416666269302368,0.3333333432674408,0.25,36,665,,,,,
,,,,,36,665,0.27158933877944946,,,,
0.5645016431808472,0.65625,0.4375,0.0,0.0,37,683,,,,,
,,,,,37,683,0.25119084119796753,,,,
0.9328444600105286,0.6875,0.5416666269302368,0.3333333432674408,0.25,38,701,,,,,
,,,,,38,701,0.25111123919487,,,,
0.5690759420394897,0.71875,0.4791666567325592,0.0,0.0,39,719,,,,,
,,,,,39,719,0.24796222150325775,,,,
0.6247549057006836,0.65625,0.4375,0.0,0.0,40,737,,,,,
,,,,,40,737,0.236709862947464,,,,
0.5624449253082275,0.65625,0.4791666567325592,0.20000000298023224,0.125,41,755,,,,,
