val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
2.1819920539855957,0.75,0.5,0.0,0.0,0,8,,,,,,
,,,,,0,8,0.5578684210777283,0.4582494795322418,,,,
0.6097946166992188,0.75,0.5,0.0,0.0,1,17,,,,,,
,,,,,1,17,0.40485429763793945,0.4976525604724884,,,,
0.9832732677459717,0.75,0.5,0.0,0.0,2,26,,,,,,
,,,,,2,26,0.3814324140548706,0.4976525604724884,,,,
0.3943353295326233,0.75,0.5,0.0,0.0,3,35,,,,,,
,,,,,3,35,0.3676844835281372,0.5,,,,
0.3874790668487549,0.75,0.5,0.0,0.0,4,44,,,,,,
,,,,,4,44,0.36347508430480957,0.5,,,,
0.3836858570575714,0.75,0.5,0.0,0.0,5,53,,,,,,
,,,,,5,53,0.3612715005874634,0.5071428418159485,,,,
0.4358436167240143,0.75,0.5,0.0,0.0,6,62,,,,,,
,,,,,6,62,0.37462833523750305,0.5047954320907593,,,,
0.5861624479293823,0.6875,0.4583333432674408,0.0,0.0,7,71,,,,,,
,,,,,7,71,0.36697277426719666,0.5,,,,
0.6112174987792969,0.65625,0.6041666865348816,0.3636363744735718,0.5,8,80,,,,,,
,,,,,8,80,0.3607751131057739,0.5047954320907593,,,,
0.4707771837711334,0.59375,0.6041666865348816,0.3333333432674408,0.625,9,89,,,,,,
,,,,,9,89,0.3570210933685303,0.5001005530357361,,,,
0.45562228560447693,0.4375,0.4583333134651184,0.2222222238779068,0.5,10,98,,,,,,
,,,,,10,98,0.3578074872493744,0.5047954320907593,,,,
0.4431433081626892,0.65625,0.6041666865348816,0.3636363744735718,0.5,11,107,,,,,,
,,,,,11,107,0.34639841318130493,0.5047954320907593,,,,
0.41998496651649475,0.6875,0.5,0.25,0.125,12,116,,,,,,
,,,,,12,116,0.3341817855834961,0.5335680842399597,,,,
0.3721841275691986,0.75,0.5,0.0,0.0,13,125,,,,,,
,,,,,13,125,0.35683897137641907,0.5577464699745178,,,,
0.35716512799263,0.75,0.5,0.0,0.0,14,134,,,,,,
,,,,,14,134,0.35499289631843567,0.5119383335113525,,,,
0.5504152178764343,0.75,0.5,0.0,0.0,15,143,,,,,,
,,,,,15,143,0.3455653190612793,0.5191817879676819,,,,
0.4938157796859741,0.625,0.625,0.3571428656578064,0.625,16,152,,,,,,
,,,,,16,152,0.3328797519207001,0.5025486350059509,,,,
0.5914943218231201,0.75,0.5,0.0,0.0,17,161,,,,,,
,,,,,17,161,0.32619237899780273,0.5840710997581482,,,,
0.9863448739051819,0.3125,0.5,0.25,0.875,18,170,,,,,,
,,,,,18,170,0.32838088274002075,0.619382917881012,,,,
1.4855257272720337,0.21875,0.4375,0.22580644488334656,0.875,19,179,,,,,,
,,,,,19,179,0.3318061828613281,0.5455063581466675,,,,
0.5210024118423462,0.46875,0.395833283662796,0.1538461595773697,0.25,20,188,,,,,,
,,,,,20,188,0.3240978419780731,0.5480549931526184,,,,
0.44822877645492554,0.75,0.5,0.0,0.0,21,197,,,,,,
,,,,,21,197,0.3167411684989929,0.6336687207221985,,,,
0.3585454225540161,0.75,0.5,0.0,0.0,22,206,,,,,,
,,,,,22,206,0.32994699478149414,0.565090537071228,,,,
0.44536441564559937,0.59375,0.6041666865348816,0.3333333432674408,0.625,23,215,,,,,,
,,,,,23,215,0.3324320316314697,0.5381622910499573,,,,
0.9150159955024719,0.46875,0.5625,0.2857142984867096,0.75,24,224,,,,,,
,,,,,24,224,0.29920321702957153,0.6359154582023621,,,,
0.3040400445461273,0.78125,0.5625,1.0,0.125,25,233,,,,,,
,,,,,25,233,0.26825350522994995,0.719483494758606,,,,
1.0903880596160889,0.75,0.5,0.0,0.0,26,242,,,,,,
,,,,,26,242,0.29891249537467957,0.7054997086524963,,,,
0.3936810791492462,0.75,0.5,0.0,0.0,27,251,,,,,,
,,,,,27,251,0.3085165023803711,0.6363179087638855,,,,
0.6623291373252869,0.34375,0.5208333134651184,0.25925925374031067,0.875,28,260,,,,,,
,,,,,28,260,0.3036275804042816,0.6145875453948975,,,,
2.0173091888427734,0.25,0.5,0.25,1.0,29,269,,,,,,
,,,,,29,269,0.24853132665157318,0.7193830013275146,,,,
2.530712127685547,0.28125,0.5208333730697632,0.25806450843811035,1.0,30,278,,,,,,
,,,,,30,278,0.14941422641277313,0.8239772319793701,,,,
0.4477376341819763,0.8125,0.625,1.0,0.25,31,287,,,,,,
,,,,,31,287,0.15479955077171326,0.8788732886314392,,,,
,,,,,32,288,,,0.49367088079452515,0.5618643760681152,0.2916666567325592,0.699999988079071
,,,,,32,288,,,0.6962025165557861,0.5156779885292053,0.30000001192092896,0.15000000596046448
,,,,,32,288,,,0.7088607549667358,0.47457626461982727,0.0,0.0
