val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.6967477202415466,0.75,0.5,0.0,0.0,0,8,,,,,
,,,,,0,8,30.81085777282715,,,,
0.45371806621551514,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.6605547666549683,,,,
0.4448428750038147,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.4358176589012146,,,,
0.3874109387397766,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.3958507776260376,,,,
0.38667914271354675,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.37558338046073914,,,,
0.38719385862350464,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.37741315364837646,,,,
,,,,,6,54,,0.746835470199585,0.5,0.0,0.0
,,,,,6,54,,0.746835470199585,0.5,0.0,0.0
,,,,,6,54,,0.746835470199585,0.5,0.0,0.0
