val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.4827755093574524,0.65625,0.6875,0.4000000059604645,0.75,0,8,,,,,
,,,,,0,8,0.50510573387146,,,,
0.4641817808151245,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.4385591745376587,,,,
0.4358295202255249,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.40348175168037415,,,,
0.3896079361438751,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.3831140995025635,,,,
0.36507463455200195,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.37507396936416626,,,,
,,,,,5,45,,0.6499999761581421,0.6833333373069763,0.3947368562221527,0.75
,,,,,5,45,,0.75,0.5,0.0,0.0
,,,,,5,45,,0.75,0.5,0.0,0.0
