val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.4536193311214447,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,15.27068042755127,,,,
0.3868420124053955,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4949020445346832,,,,
0.3961889147758484,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.3942645788192749,,,,
0.3838915228843689,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.38789302110671997,,,,
0.38426995277404785,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.37257468700408936,,,,
0.3883822560310364,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.36911913752555847,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
