val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.42474740743637085,0.75,0.5,0.0,0.0,0,8,,,,,
,,,,,0,8,0.41536033153533936,,,,
0.42129990458488464,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.38319820165634155,,,,
0.42348048090934753,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.37499356269836426,,,,
0.41777339577674866,0.71875,0.4791666567325592,0.0,0.0,3,35,,,,,
,,,,,3,35,0.3593321144580841,,,,
0.417025625705719,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.3606280982494354,,,,
0.4454900622367859,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.35710904002189636,,,,
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
