val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.4151265621185303,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,0.4152582883834839,0.46049627661705017,,,,
0.3909291923046112,0.75,0.5,0.0,0.0,1,35,,,,,,
,,,,,1,35,0.3794024884700775,0.5,,,,
0.3959586024284363,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.3781433403491974,0.4976525604724884,,,,
0.4092506170272827,0.75,0.5,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.3608388602733612,0.5071428418159485,,,,
0.5390268564224243,0.75,0.5,0.0,0.0,4,89,,,,,,
,,,,,4,89,0.37219953536987305,0.5071428418159485,,,,
0.3654044270515442,0.75,0.5,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.38359934091567993,0.5001005530357361,,,,
0.41855621337890625,0.75,0.5416666865348816,0.5,0.125,6,125,,,,,,
,,,,,6,125,0.37326520681381226,0.5001005530357361,,,,
0.48778825998306274,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.36277294158935547,0.5,,,,
0.3797513544559479,0.75,0.5,0.0,0.0,8,161,,,,,,
,,,,,8,161,0.3592696487903595,0.4976525604724884,,,,
0.42269545793533325,0.75,0.5,0.0,0.0,9,179,,,,,,
,,,,,9,179,0.3576749563217163,0.4976525604724884,,,,
0.4577706456184387,0.75,0.5,0.0,0.0,10,197,,,,,,
,,,,,10,197,0.3574356138706207,0.5024479627609253,,,,
0.5002363920211792,0.75,0.5,0.0,0.0,11,215,,,,,,
,,,,,11,215,0.34414997696876526,0.5119383335113525,,,,
0.40962743759155273,0.6875,0.5833333730697632,0.375,0.375,12,233,,,,,,
,,,,,12,233,0.3505933880805969,0.538363516330719,,,,
0.5390821695327759,0.4375,0.625,0.3076923191547394,1.0,13,251,,,,,,
,,,,,13,251,0.3788366913795471,0.5004024505615234,,,,
0.4203025996685028,0.65625,0.4791666567325592,0.20000000298023224,0.125,14,269,,,,,,
,,,,,14,269,0.3630762994289398,0.5047954320907593,,,,
0.4851631820201874,0.75,0.5,0.0,0.0,15,287,,,,,,
,,,,,15,287,0.3471859097480774,0.5169349312782288,,,,
0.6113804578781128,0.46875,0.6041666269302368,0.30434781312942505,0.875,16,305,,,,,,
,,,,,16,305,0.33520767092704773,0.5406103134155273,,,,
0.5910145044326782,0.75,0.5,0.0,0.0,17,323,,,,,,
,,,,,17,323,0.3314407765865326,0.6457076072692871,,,,
0.5444179177284241,0.625,0.5833333134651184,0.3333333432674408,0.5,18,341,,,,,,
,,,,,18,341,0.286469042301178,0.6669349670410156,,,,
1.4956011772155762,0.28125,0.4791666865348816,0.24137930572032928,0.875,19,359,,,,,,
,,,,,19,359,0.2621559798717499,0.6622400879859924,,,,
0.4465477466583252,0.625,0.5,0.25,0.25,20,377,,,,,,
