val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.6868206858634949,0.5,0.5,0.0,0.0,0,2,,,,,,
,,,,,0,2,0.7198898196220398,0.5,,,,
0.6915477514266968,0.5,0.5,0.0,0.0,1,5,,,,,,
,,,,,1,5,0.6172456741333008,0.6666666865348816,,,,
,,,,,2,7,,,0.5,0.5,0.0,0.0
,,,,,2,7,,,0.5,0.5,0.0,0.0
,,,,,2,7,,,0.5,0.5,0.0,0.0
