val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.4829143285751343,0.3125,0.5416666269302368,0.2666666805744171,1.0,0,8,,,,,
,,,,,0,8,0.5136925578117371,,,,
0.45673108100891113,0.6875,0.4583333432674408,0.0,0.0,1,17,,,,,
,,,,,1,17,0.44472599029541016,,,,
0.419960618019104,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.4037242531776428,,,,
0.39223164319992065,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.3783756196498871,,,,
0.3825973570346832,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.3697940707206726,,,,
0.38627925515174866,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.3634951710700989,,,,
,,,,,6,54,,0.26582279801368713,0.49868422746658325,0.23999999463558197,0.9473685026168823
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
