val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.43887317180633545,0.6875,0.4583333432674408,0.0,0.0,0,70,,,,,,
,,,,,0,70,0.492782860994339,0.49356138706207275,,,,
0.48427721858024597,0.75,0.5,0.0,0.0,1,141,,,,,,
,,,,,1,141,0.40299442410469055,0.4929577112197876,,,,
0.3563717007637024,0.75,0.5833333730697632,0.5,0.25,2,212,,,,,,
,,,,,2,212,0.40019485354423523,0.5002012252807617,,,,
2.428234815597534,0.25,0.5,0.25,1.0,3,283,,,,,,
,,,,,3,283,0.399688184261322,0.5024479627609253,,,,
0.41324201226234436,0.75,0.5,0.0,0.0,4,354,,,,,,
,,,,,4,354,0.3782521188259125,0.5,,,,
0.3663976490497589,0.75,0.5,0.0,0.0,5,425,,,,,,
,,,,,5,425,0.39238178730010986,0.5,,,,
0.38257744908332825,0.75,0.5,0.0,0.0,6,496,,,,,,
,,,,,6,496,0.38648051023483276,0.5,,,,
0.488330602645874,0.53125,0.3541666865348816,0.0,0.0,7,567,,,,,,
,,,,,7,567,0.39811381697654724,0.5,,,,
0.42062023282051086,0.75,0.5,0.0,0.0,8,638,,,,,,
,,,,,8,638,0.38140395283699036,0.5,,,,
0.374447226524353,0.75,0.5,0.0,0.0,9,709,,,,,,
,,,,,9,709,0.3882509171962738,0.5,,,,
0.3773878216743469,0.75,0.5,0.0,0.0,10,780,,,,,,
,,,,,10,780,0.37858596444129944,0.5,,,,
0.36656320095062256,0.75,0.5,0.0,0.0,11,851,,,,,,
,,,,,11,851,0.3800860047340393,0.5,,,,
0.3844248652458191,0.75,0.5,0.0,0.0,12,922,,,,,,
,,,,,12,922,0.3807663321495056,0.5,,,,
0.6073815822601318,0.75,0.5,0.0,0.0,13,993,,,,,,
,,,,,13,993,0.37132278084754944,0.5,,,,
0.4109419882297516,0.75,0.5,0.0,0.0,14,1064,,,,,,
,,,,,14,1064,0.39316973090171814,0.5,,,,
0.3907926678657532,0.75,0.5,0.0,0.0,15,1135,,,,,,
,,,,,15,1135,0.3838150203227997,0.5,,,,
0.3711002469062805,0.6875,0.5,0.25,0.125,16,1206,,,,,,
,,,,,16,1206,0.3869410753250122,0.5,,,,
0.3949655592441559,0.75,0.5,0.0,0.0,17,1277,,,,,,
,,,,,17,1277,0.38026177883148193,0.5384641289710999,,,,
,,,,,18,1278,,,0.594936728477478,0.48093220591545105,0.22727273404598236,0.25
,,,,,18,1278,,,0.594936728477478,0.48093220591545105,0.22727273404598236,0.25
,,,,,18,1278,,,0.746835470199585,0.5,0.0,0.0
