val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.38941890001296997,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,4967.763671875,,,,
0.38217419385910034,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4404357671737671,,,,
0.4329826533794403,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.44693446159362793,,,,
0.40397995710372925,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3899337351322174,,,,
0.3924713730812073,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.4101015627384186,,,,
0.40686923265457153,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.38640034198760986,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
