val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.45779740810394287,0.75,0.5,0.0,0.0,0,8,,,,,
,,,,,0,8,0.45998552441596985,,,,
0.4585230052471161,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.4544117748737335,,,,
0.45857858657836914,0.25,0.5,0.25,1.0,2,26,,,,,
,,,,,2,26,0.4529474079608917,,,,
0.4588041305541992,0.25,0.5,0.25,1.0,3,35,,,,,
,,,,,3,35,0.44629430770874023,,,,
0.46012863516807556,0.25,0.5,0.25,1.0,4,44,,,,,
,,,,,4,44,0.4473431408405304,,,,
,,,,,5,45,,0.75,0.5,0.0,0.0
,,,,,5,45,,0.75,0.5,0.0,0.0
,,,,,5,45,,0.25,0.5,0.25,1.0
