val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.3826206624507904,0.75,0.5,0.0,0.0,0,70,,,,,,
,,,,,0,70,0.5515788793563843,0.4887659251689911,,,,
0.3792157471179962,0.75,0.5,0.0,0.0,1,141,,,,,,
,,,,,1,141,0.403845876455307,0.5194835662841797,,,,
0.37185704708099365,0.75,0.5,0.0,0.0,2,212,,,,,,
,,,,,2,212,0.4324023425579071,0.4908115565776825,,,,
0.39462655782699585,0.71875,0.4791666567325592,0.0,0.0,3,283,,,,,,
,,,,,3,283,0.4077107310295105,0.5,,,,
0.4433688521385193,0.59375,0.4375,0.1428571492433548,0.125,4,354,,,,,,
,,,,,4,354,0.392784059047699,0.4976525604724884,,,,
0.3648381233215332,0.75,0.5,0.0,0.0,5,425,,,,,,
,,,,,5,425,0.3906838297843933,0.4976525604724884,,,,
0.42604801058769226,0.75,0.5,0.0,0.0,6,496,,,,,,
,,,,,6,496,0.38399362564086914,0.4953051507472992,,,,
0.3502669632434845,0.75,0.5,0.0,0.0,7,567,,,,,,
,,,,,7,567,0.39843153953552246,0.4906103312969208,,,,
0.34997543692588806,0.75,0.5,0.0,0.0,8,638,,,,,,
,,,,,8,638,0.38702866435050964,0.5,,,,
0.3678538501262665,0.75,0.5,0.0,0.0,9,709,,,,,,
,,,,,9,709,0.39294812083244324,0.5,,,,
0.3708624541759491,0.75,0.5,0.0,0.0,10,780,,,,,,
,,,,,10,780,0.3797914385795593,0.5,,,,
0.3725195527076721,0.75,0.5,0.0,0.0,11,851,,,,,,
,,,,,11,851,0.3901323974132538,0.4929577112197876,,,,
0.3970181941986084,0.78125,0.5625,1.0,0.125,12,922,,,,,,
,,,,,12,922,0.4025160074234009,0.48826292157173157,,,,
0.4707455039024353,0.75,0.5,0.0,0.0,13,993,,,,,,
,,,,,13,993,0.38521748781204224,0.5074446797370911,,,,
0.3891616463661194,0.71875,0.4791666567325592,0.0,0.0,14,1064,,,,,,
,,,,,14,1064,0.390718013048172,0.5002012252807617,,,,
0.37429699301719666,0.75,0.5,0.0,0.0,15,1135,,,,,,
,,,,,15,1135,0.3865768313407898,0.4976525604724884,,,,
0.38028836250305176,0.75,0.5,0.0,0.0,16,1206,,,,,,
,,,,,16,1206,0.38790082931518555,0.4953051507472992,,,,
0.4153716266155243,0.75,0.5,0.0,0.0,17,1277,,,,,,
,,,,,17,1277,0.3847576677799225,0.5,,,,
0.39391231536865234,0.75,0.5,0.0,0.0,18,1348,,,,,,
,,,,,18,1348,0.38205400109291077,0.5,,,,
0.38224148750305176,0.75,0.5,0.0,0.0,19,1419,,,,,,
,,,,,19,1419,0.38630083203315735,0.5,,,,
0.3738934397697449,0.75,0.5,0.0,0.0,20,1490,,,,,,
,,,,,20,1490,0.39408257603645325,0.5,,,,
0.38620686531066895,0.75,0.5,0.0,0.0,21,1561,,,,,,
,,,,,21,1561,0.38027459383010864,0.5,,,,
0.378258615732193,0.75,0.5,0.0,0.0,22,1632,,,,,,
,,,,,22,1632,0.38963350653648376,0.5,,,,
0.3794088363647461,0.75,0.5,0.0,0.0,23,1703,,,,,,
,,,,,23,1703,0.3888930678367615,0.5,,,,
0.5016886591911316,0.75,0.5,0.0,0.0,24,1774,,,,,,
,,,,,24,1774,0.3986886739730835,0.5,,,,
0.37135863304138184,0.75,0.5,0.0,0.0,25,1845,,,,,,
,,,,,25,1845,0.3887293338775635,0.49775317311286926,,,,
0.3741426169872284,0.75,0.5,0.0,0.0,26,1916,,,,,,
,,,,,26,1916,0.38605234026908875,0.4929577112197876,,,,
0.3748345971107483,0.75,0.5,0.0,0.0,27,1987,,,,,,
,,,,,27,1987,0.37913981080055237,0.5,,,,
,,,,,28,1988,,,0.6708860993385315,0.44915255904197693,0.0,0.0
,,,,,28,1988,,,0.746835470199585,0.5,0.0,0.0
,,,,,28,1988,,,0.746835470199585,0.5,0.0,0.0
