val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
6.64878511428833,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,13.35449504852295,,,,
1.6794211864471436,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,4.670925140380859,,,,
0.8657770752906799,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,3.0551953315734863,,,,
1.2200891971588135,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,2.2909200191497803,,,,
1.278465747833252,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,1.623143196105957,,,,
0.5680561065673828,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,1.2608729600906372,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
