val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.429892361164093,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,638.06494140625,,,,
0.46901583671569824,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4279904365539551,,,,
0.39956802129745483,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.40439286828041077,,,,
0.4198533892631531,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.4064792990684509,,,,
0.37979960441589355,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.40234094858169556,,,,
0.3844749927520752,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.42473718523979187,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
