val_loss,val_accuracy,val_auroc,val_precision,val_recall,val_balanced_accuracy,epoch,step
0.8817499876022339,0.75,0.4427083432674408,0.75,0.75,0.5,0,35
0.8194789290428162,0.21875,0.34375,0.21875,0.21875,0.4375,1,71
0.8590248227119446,0.75,0.4791666567325592,0.75,0.75,0.5,2,107
1.0196768045425415,0.75,0.4895833134651184,0.75,0.75,0.5,3,143
1.5229744911193848,0.21875,0.3802083134651184,0.21875,0.21875,0.4375,4,179
0.6966052651405334,0.75,0.4635416865348816,0.75,0.75,0.5,5,215
0.7112439870834351,0.25,0.4583333134651184,0.25,0.25,0.4583333333333333,6,251
0.7090327739715576,0.75,0.5260416269302368,0.75,0.75,0.5,7,287
0.8162075281143188,0.21875,0.5677083730697632,0.21875,0.21875,0.4375,8,323
1.099810004234314,0.75,0.4791666865348816,0.75,0.75,0.5,9,359
1.3539254665374756,0.75,0.4895833134651184,0.75,0.75,0.5,10,395
2.2313547134399414,0.34375,0.40625,0.34375,0.34375,0.4791666666666667,11,431
1.0711946487426758,0.21875,0.375,0.21875,0.21875,0.4375,12,467
1.839758038520813,0.75,0.5416666865348816,0.75,0.75,0.5,13,503
2.4588565826416016,0.75,0.4739583134651184,0.75,0.75,0.5,14,539
1.5879323482513428,0.4375,0.3645833432674408,0.4375,0.4375,0.45833333333333337,15,575
3.2627577781677246,0.75,0.4739583432674408,0.75,0.75,0.5,16,611
0.6778392195701599,0.75,0.6197916269302368,0.75,0.75,0.5,17,647
0.6767463684082031,0.75,0.6458333134651184,0.75,0.75,0.5,18,683
0.6753063797950745,0.75,0.515625,0.75,0.75,0.5,19,719
0.6857060194015503,0.75,0.5572916865348816,0.75,0.75,0.5,20,755
0.7134356498718262,0.21875,0.390625,0.21875,0.21875,0.4375,21,791
0.701234757900238,0.34375,0.5208333134651184,0.34375,0.34375,0.5208333333333334,22,827
0.696766197681427,0.21875,0.5052083134651184,0.21875,0.21875,0.4375,23,863
0.6785882115364075,0.75,0.53125,0.75,0.75,0.5,24,899
0.6850822567939758,0.75,0.359375,0.75,0.75,0.5,25,935
0.6804203987121582,0.75,0.5520833134651184,0.75,0.75,0.5,26,971
0.6787724494934082,0.75,0.5572916865348816,0.75,0.75,0.5,27,1007
