val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
1.6791868209838867,0.25,0.5,0.25,1.0,0,8,,,,,
,,,,,0,8,5782.55322265625,,,,
0.38891905546188354,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.6078230738639832,,,,
0.40899527072906494,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.4062747359275818,,,,
0.37838923931121826,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.40045687556266785,,,,
0.37645477056503296,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.3806774914264679,,,,
0.37669819593429565,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.3686898946762085,,,,
,,,,,6,54,,0.2531645596027374,0.5,0.2531645596027374,1.0
,,,,,6,54,,0.746835470199585,0.5,0.0,0.0
,,,,,6,54,,0.746835470199585,0.5,0.0,0.0
