val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.43542420864105225,0.75,0.578125,0.0,0.0,0,35
0.3891339600086212,0.75,0.4479166865348816,0.0,0.0,1,71
0.44193482398986816,0.75,0.5208333134651184,0.0,0.0,2,107
0.3793041706085205,0.75,0.4791666865348816,0.0,0.0,3,143
0.38071712851524353,0.75,0.5833333730697632,0.0,0.0,4,179
0.3848433792591095,0.75,0.5677083134651184,0.0,0.0,5,215
0.37880101799964905,0.75,0.5729166865348816,0.0,0.0,6,251
0.37475475668907166,0.75,0.5260416865348816,0.0,0.0,7,287
0.3748425543308258,0.75,0.4947916865348816,0.0,0.0,8,323
0.37574687600135803,0.75,0.4635416567325592,0.0,0.0,9,359
0.37537360191345215,0.75,0.6197916269302368,0.0,0.0,10,395
0.37539756298065186,0.75,0.5078125,0.0,0.0,11,431
0.3822179436683655,0.75,0.5729166269302368,0.0,0.0,12,467
0.37464529275894165,0.75,0.6041666269302368,0.0,0.0,13,503
0.3749459981918335,0.75,0.59375,0.0,0.0,14,539
0.3764669597148895,0.75,0.5833333730697632,0.0,0.0,15,575
0.375377357006073,0.75,0.609375,0.0,0.0,16,611
0.3758354187011719,0.75,0.5260416269302368,0.0,0.0,17,647
0.3750327527523041,0.75,0.5963541269302368,0.0,0.0,18,683
0.3778029680252075,0.75,0.578125,0.0,0.0,19,719
0.374437540769577,0.75,0.46875,0.0,0.0,20,755
0.37554171681404114,0.75,0.4947916865348816,0.0,0.0,21,791
0.374893456697464,0.75,0.6276041865348816,0.0,0.0,22,827
0.3768976032733917,0.75,0.6145833134651184,0.0,0.0,23,863
0.37491506338119507,0.75,0.6197916269302368,0.0,0.0,24,899
0.3748973608016968,0.75,0.5729166269302368,0.0,0.0,25,935
0.3758389949798584,0.75,0.6197916865348816,0.0,0.0,26,971
0.3755793571472168,0.75,0.6171875,0.0,0.0,27,1007
0.3743051588535309,0.75,0.4270833134651184,0.0,0.0,28,1043
0.37449154257774353,0.75,0.4895833134651184,0.0,0.0,29,1079
0.37700316309928894,0.75,0.4921875,0.0,0.0,30,1115
0.37518730759620667,0.75,0.578125,0.0,0.0,31,1151
0.3764355182647705,0.75,0.6328125,0.0,0.0,32,1187
0.3744918704032898,0.75,0.5572916269302368,0.0,0.0,33,1223
0.3873996436595917,0.75,0.625,0.0,0.0,34,1259
0.3816182613372803,0.75,0.5104166865348816,0.0,0.0,35,1295
0.37436842918395996,0.75,0.4999999701976776,0.0,0.0,36,1331
0.3751552700996399,0.75,0.4947916567325592,0.0,0.0,37,1367
0.3927224278450012,0.75,0.5989583134651184,0.0,0.0,38,1403
0.3760232627391815,0.75,0.6015625,0.0,0.0,39,1439
0.37493133544921875,0.75,0.5885416269302368,0.0,0.0,40,1475
0.37433815002441406,0.75,0.6041666269302368,0.0,0.0,41,1511
0.3772403597831726,0.75,0.6927083134651184,0.0,0.0,42,1547
0.37580999732017517,0.75,0.6510416269302368,0.0,0.0,43,1583
0.3746778964996338,0.75,0.4427083134651184,0.0,0.0,44,1619
0.3807468116283417,0.75,0.6015625,0.0,0.0,45,1655
0.3757483661174774,0.75,0.6458333134651184,0.0,0.0,46,1691
0.3744364082813263,0.75,0.6015625,0.0,0.0,47,1727
0.37432098388671875,0.75,0.59375,0.0,0.0,48,1763
0.37438714504241943,0.75,0.6015625,0.0,0.0,49,1799
0.37581008672714233,0.75,0.5416666865348816,0.0,0.0,50,1835
0.3749508261680603,0.75,0.5677083134651184,0.0,0.0,51,1871
0.3760017454624176,0.75,0.6145833134651184,0.0,0.0,52,1907
0.3756953477859497,0.75,0.5859375,0.0,0.0,53,1943
0.3788076639175415,0.75,0.5520833134651184,0.0,0.0,54,1979
0.3747672140598297,0.75,0.6197916269302368,0.0,0.0,55,2015
0.37995538115501404,0.75,0.4843749701976776,0.0,0.0,56,2051
0.3790675103664398,0.75,0.5,0.0,0.0,57,2087
