val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.3901829123497009,0.75,0.5,0.0,0.0,0,8,,,,,,
,,,,,0,8,0.3901829123497009,0.5,,,,
0.3751682639122009,0.75,0.5,0.0,0.0,1,17,,,,,,
,,,,,1,17,0.3751682639122009,0.5,,,,
0.39888840913772583,0.75,0.5,0.0,0.0,2,26,,,,,,
,,,,,2,26,0.39888840913772583,0.5,,,,
0.37679123878479004,0.75,0.5,0.0,0.0,3,35,,,,,,
,,,,,3,35,0.37679123878479004,0.5,,,,
0.4209190905094147,0.75,0.5,0.0,0.0,4,44,,,,,,
,,,,,4,44,0.4209190905094147,0.5,,,,
0.3884011209011078,0.75,0.5,0.0,0.0,5,53,,,,,,
,,,,,5,53,0.3884011209011078,0.5,,,,
0.40427833795547485,0.75,0.5,0.0,0.0,6,62,,,,,,
,,,,,6,62,0.40427833795547485,0.5,,,,
0.40456485748291016,0.75,0.5,0.0,0.0,7,71,,,,,,
,,,,,7,71,0.40456485748291016,0.5,,,,
0.4582754969596863,0.65625,0.6041666865348816,0.3636363744735718,0.5,8,80,,,,,,
,,,,,8,80,0.4582754969596863,0.6041666865348816,,,,
0.42681989073753357,0.65625,0.4791666567325592,0.20000000298023224,0.125,9,89,,,,,,
,,,,,9,89,0.42681989073753357,0.4791666567325592,,,,
0.595663845539093,0.5,0.5833333730697632,0.30000001192092896,0.75,10,98,,,,,,
,,,,,10,98,0.595663845539093,0.5833333730697632,,,,
0.5403393507003784,0.75,0.5,0.0,0.0,11,107,,,,,,
,,,,,11,107,0.5403393507003784,0.5,,,,
1.0575860738754272,0.25,0.4583333432674408,0.23333333432674408,0.875,12,116,,,,,,
,,,,,12,116,1.0575860738754272,0.4583333432674408,,,,
5.106145858764648,0.25,0.5,0.25,1.0,13,125,,,,,,
,,,,,13,125,5.106145858764648,0.5,,,,
0.5614708662033081,0.625,0.5,0.25,0.25,14,134,,,,,,
,,,,,14,134,0.5614708662033081,0.5,,,,
0.9794334173202515,0.59375,0.4375,0.1428571492433548,0.125,15,143,,,,,,
,,,,,15,143,0.9794334173202515,0.4375,,,,
0.8591669797897339,0.59375,0.5208333134651184,0.27272728085517883,0.375,16,152,,,,,,
,,,,,16,152,0.8591669797897339,0.5208333134651184,,,,
0.9700267314910889,0.6875,0.5,0.25,0.125,17,161,,,,,,
,,,,,17,161,0.9700267314910889,0.5,,,,
0.6445261836051941,0.65625,0.5208333730697632,0.2857142984867096,0.25,18,170,,,,,,
,,,,,18,170,0.6445261836051941,0.5208333730697632,,,,
0.7516098022460938,0.5,0.5,0.25,0.5,19,179,,,,,,
,,,,,19,179,0.7516098022460938,0.5,,,,
0.878976583480835,0.6875,0.4583333432674408,0.0,0.0,20,188,,,,,,
,,,,,20,188,0.878976583480835,0.4583333432674408,,,,
1.0381762981414795,0.46875,0.395833283662796,0.1538461595773697,0.25,21,197,,,,,,
,,,,,21,197,1.0381762981414795,0.395833283662796,,,,
1.14850652217865,0.75,0.5,0.0,0.0,22,206,,,,,,
,,,,,22,206,1.14850652217865,0.5,,,,
1.9102191925048828,0.375,0.5416666865348816,0.26923078298568726,0.875,23,215,,,,,,
,,,,,23,215,1.9102191925048828,0.5416666865348816,,,,
,,,,,24,216,,,0.5063291192054749,0.5538135766983032,0.2888889014720917,0.6499999761581421
,,,,,24,216,,,0.746835470199585,0.5,0.0,0.0
,,,,,24,216,,,0.3670886158943176,0.5597457885742188,0.27941176295280457,0.9499999284744263
