val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.4357064962387085,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,0.5194637179374695,0.46763911843299866,,,,
0.43354082107543945,0.6875,0.5,0.25,0.125,1,35,,,,,,
,,,,,1,35,0.4040622413158417,0.4883635342121124,,,,
0.3495781123638153,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.3926912844181061,0.5120388865470886,,,,
0.3707038164138794,0.71875,0.4791666567325592,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.3660023808479309,0.5047954320907593,,,,
0.3799860179424286,0.75,0.5,0.0,0.0,4,89,,,,,,
,,,,,4,89,0.36316049098968506,0.5072435140609741,,,,
0.4410075545310974,0.65625,0.4375,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.37674206495285034,0.5073440670967102,,,,
0.3879861533641815,0.75,0.5,0.0,0.0,6,125,,,,,,
,,,,,6,125,0.38659512996673584,0.49540576338768005,,,,
0.4222872853279114,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.37567615509033203,0.5144869089126587,,,,
0.38633716106414795,0.75,0.5,0.0,0.0,8,161,,,,,,
,,,,,8,161,0.36336252093315125,0.5025486350059509,,,,
2.7420873641967773,0.4375,0.4166666567325592,0.1875,0.375,9,179,,,,,,
,,,,,9,179,0.36307042837142944,0.5217304229736328,,,,
0.6409164071083069,0.75,0.5,0.0,0.0,10,197,,,,,,
,,,,,10,197,0.36706221103668213,0.5025486350059509,,,,
0.4109891653060913,0.71875,0.5625,0.4000000059604645,0.25,11,215,,,,,,
,,,,,11,215,0.3793843984603882,0.5,,,,
0.36083006858825684,0.75,0.5,0.0,0.0,12,233,,,,,,
,,,,,12,233,0.36870670318603516,0.5095908641815186,,,,
0.4813994765281677,0.75,0.5,0.0,0.0,13,251,,,,,,
,,,,,13,251,0.3835313320159912,0.5047954320907593,,,,
0.3719937205314636,0.75,0.5,0.0,0.0,14,269,,,,,,
,,,,,14,269,0.4256768822669983,0.47887325286865234,,,,
0.37880533933639526,0.75,0.5,0.0,0.0,15,287,,,,,,
,,,,,15,287,0.38259685039520264,0.5,,,,
