val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
8.961289405822754,0.75,0.5,0.0,0.0,0,8,,,,,
,,,,,0,8,0.5238029956817627,,,,
0.5957561135292053,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.37539637088775635,,,,
1.1554949283599854,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.3725256621837616,,,,
0.4053710103034973,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.36381176114082336,,,,
0.37588265538215637,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.3710232079029083,,,,
0.3728046417236328,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.3653886020183563,,,,
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
