val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.37466707825660706,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,0.40160131454467773,0.4697853922843933,,,,
0.3866288661956787,0.75,0.5,0.0,0.0,1,35,,,,,,
,,,,,1,35,0.3780016601085663,0.5,,,,
0.39284396171569824,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.36057209968566895,0.5,,,,
0.3850097060203552,0.75,0.5,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.33774712681770325,0.5071428418159485,,,,
0.49924522638320923,0.46875,0.395833283662796,0.1538461595773697,0.25,4,89,,,,,,
,,,,,4,89,0.31725215911865234,0.5738766193389893,,,,
0.4759085774421692,0.6875,0.4583333432674408,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.2696189880371094,0.7077464461326599,,,,
0.40912601351737976,0.71875,0.4791666567325592,0.0,0.0,6,125,,,,,,
,,,,,6,125,0.29976367950439453,0.6863179206848145,,,,
0.742092490196228,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.2727501690387726,0.6955063939094543,,,,
2.456258773803711,0.25,0.5,0.25,1.0,8,161,,,,,,
,,,,,8,161,0.20130866765975952,0.805097222328186,,,,
1.5710914134979248,0.3125,0.5,0.25,0.875,9,179,,,,,,
,,,,,9,179,0.15284055471420288,0.8646881580352783,,,,
0.4455512464046478,0.65625,0.5625,0.3333333432674408,0.375,10,197,,,,,,
,,,,,10,197,0.12519998848438263,0.9096914529800415,,,,
1.2172186374664307,0.75,0.5,0.0,0.0,11,215,,,,,,
,,,,,11,215,0.1291288137435913,0.900201141834259,,,,
0.4023994207382202,0.6875,0.5416666269302368,0.3333333432674408,0.25,12,233,,,,,,
,,,,,12,233,0.16407616436481476,0.8457075357437134,,,,
0.9941855669021606,0.34375,0.4375,0.21739129722118378,0.625,13,251,,,,,,
,,,,,13,251,0.17709386348724365,0.8290744423866272,,,,
0.8349680304527283,0.75,0.5,0.0,0.0,14,269,,,,,,
,,,,,14,269,0.14298637211322784,0.8716297745704651,,,,
0.8805683851242065,0.4375,0.5,0.25,0.625,15,287,,,,,,
,,,,,15,287,0.10570643842220306,0.9240777492523193,,,,
1.0823142528533936,0.75,0.5,0.0,0.0,16,305,,,,,,
,,,,,16,305,0.07764138281345367,0.9361168146133423,,,,
0.6225408911705017,0.6875,0.5833333730697632,0.375,0.375,17,323,,,,,,
,,,,,17,323,0.10449792444705963,0.9098926186561584,,,,
0.7831061482429504,0.71875,0.5208333134651184,0.3333333432674408,0.125,18,341,,,,,,
,,,,,18,341,0.06510505825281143,0.9548959732055664,,,,
0.8068945407867432,0.75,0.5833333730697632,0.5,0.25,19,359,,,,,,
,,,,,19,359,0.05561191588640213,0.964285671710968,,,,
0.8334505558013916,0.71875,0.5208333134651184,0.3333333432674408,0.125,20,377,,,,,,
,,,,,20,377,0.07545877248048782,0.9335680603981018,,,,
0.7341886162757874,0.65625,0.5208333730697632,0.2857142984867096,0.25,21,395,,,,,,
,,,,,21,395,0.05772657319903374,0.9406102895736694,,,,
0.7474371790885925,0.625,0.5416666865348816,0.30000001192092896,0.375,22,413,,,,,,
,,,,,22,413,0.09190016239881516,0.9360160827636719,,,,
1.5152685642242432,0.75,0.5,0.0,0.0,23,431,,,,,,
,,,,,23,431,0.07513736933469772,0.9429576992988586,,,,
1.133070707321167,0.375,0.4583333432674408,0.22727273404598236,0.625,24,449,,,,,,
,,,,,24,449,0.07559999823570251,0.9455063939094543,,,,
0.9689110517501831,0.78125,0.5625,1.0,0.125,25,467,,,,,,
,,,,,25,467,0.05429830029606819,0.9691816568374634,,,,
1.1698682308197021,0.65625,0.5208333730697632,0.2857142984867096,0.25,26,485,,,,,,
,,,,,26,485,0.046732183545827866,0.9572434425354004,,,,
1.498286485671997,0.75,0.5,0.0,0.0,27,503,,,,,,
,,,,,27,503,0.06895803660154343,0.9644868969917297,,,,
0.7699551582336426,0.59375,0.5208333134651184,0.27272728085517883,0.375,28,521,,,,,,
,,,,,28,521,0.034761734306812286,0.9619383215904236,,,,
0.7880284786224365,0.75,0.5416666865348816,0.5,0.125,29,539,,,,,,
,,,,,29,539,0.04317435249686241,0.9620389342308044,,,,
0.8149081468582153,0.8125,0.625,1.0,0.25,30,557,,,,,,
,,,,,30,557,0.0345144122838974,0.9715291261672974,,,,
