val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.3877764046192169,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,0.5028329491615295,,,,
0.7863410711288452,0.6875,0.4583333432674408,0.0,0.0,1,35,,,,,
,,,,,1,35,0.38009747862815857,,,,
0.4401628375053406,0.6875,0.4583333432674408,0.0,0.0,2,53,,,,,
,,,,,2,53,0.376800537109375,,,,
0.36005163192749023,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.37416893243789673,,,,
0.3596096336841583,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3733605444431305,,,,
0.36597567796707153,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.37610432505607605,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
