val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.4376046061515808,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,0.4760810136795044,,,,
0.39517849683761597,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4045664966106415,,,,
0.3722915053367615,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.37407445907592773,,,,
0.36736589670181274,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.36887189745903015,,,,
0.37050503492355347,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3651185929775238,,,,
0.3686923384666443,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.3663647174835205,,,,
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
,,,,,6,108,,0.746835470199585,0.5,0.0,0.0
