val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.41221675276756287,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,1435.33203125,,,,
0.3934129774570465,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.39295533299446106,,,,
0.3607240915298462,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.44520673155784607,,,,
0.37414783239364624,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.4105035364627838,,,,
0.4030349850654602,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.4005283713340759,,,,
0.371563583612442,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.4086022973060608,,,,
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
