val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.3837663233280182,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,0.5065035223960876,,,,
0.7168252468109131,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.38683050870895386,,,,
0.49236834049224854,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.38228610157966614,,,,
0.37455230951309204,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3776119351387024,,,,
0.45270800590515137,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3789654076099396,,,,
0.4201987385749817,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.369452565908432,,,,
0.4607033133506775,0.75,0.5,0.0,0.0,6,125,,,,,
,,,,,6,125,0.3777085840702057,,,,
0.4701833724975586,0.6875,0.4583333432674408,0.0,0.0,7,143,,,,,
,,,,,7,143,0.36296916007995605,,,,
0.4167645573616028,0.75,0.5,0.0,0.0,8,161,,,,,
,,,,,8,161,0.37561339139938354,,,,
0.3845213055610657,0.75,0.5,0.0,0.0,9,179,,,,,
,,,,,9,179,0.3706362247467041,,,,
0.44886133074760437,0.625,0.4583333432674408,0.1666666716337204,0.125,10,197,,,,,
,,,,,10,197,0.35853704810142517,,,,
0.4639386236667633,0.75,0.5416666865348816,0.5,0.125,11,215,,,,,
,,,,,11,215,0.3643556833267212,,,,
0.4877890348434448,0.5625,0.5416666865348816,0.2857142984867096,0.5,12,233,,,,,
,,,,,12,233,0.34997987747192383,,,,
0.5125207901000977,0.75,0.5,0.0,0.0,13,251,,,,,
,,,,,13,251,0.35408177971839905,,,,
0.6347864866256714,0.75,0.5,0.0,0.0,14,269,,,,,
,,,,,14,269,0.3737749755382538,,,,
0.47016841173171997,0.75,0.5,0.0,0.0,15,287,,,,,
,,,,,15,287,0.3571004569530487,,,,
0.4294074773788452,0.75,0.5,0.0,0.0,16,305,,,,,
,,,,,16,305,0.335709810256958,,,,
0.7907431125640869,0.75,0.5,0.0,0.0,17,323,,,,,
,,,,,17,323,0.38976049423217773,,,,
0.6169349551200867,0.75,0.5,0.0,0.0,18,341,,,,,
,,,,,18,341,0.34437116980552673,,,,
1.0944068431854248,0.6875,0.5416666269302368,0.3333333432674408,0.25,19,359,,,,,
,,,,,19,359,0.34969788789749146,,,,
0.4691431522369385,0.71875,0.5208333134651184,0.3333333432674408,0.125,20,377,,,,,
,,,,,20,377,0.3033272325992584,,,,
0.47142335772514343,0.6875,0.5416666269302368,0.3333333432674408,0.25,21,395,,,,,
,,,,,21,395,0.3603016138076782,,,,
0.46197929978370667,0.75,0.5,0.0,0.0,22,413,,,,,
,,,,,22,413,0.29124510288238525,,,,
0.5470526218414307,0.59375,0.4375,0.1428571492433548,0.125,23,431,,,,,
,,,,,23,431,0.2867763638496399,,,,
0.5672199726104736,0.75,0.5,0.0,0.0,24,449,,,,,
,,,,,24,449,0.3283257484436035,,,,
0.5298236608505249,0.5625,0.4166666865348816,0.125,0.125,25,467,,,,,
,,,,,25,467,0.30104735493659973,,,,
0.5247972011566162,0.59375,0.479166716337204,0.2222222238779068,0.25,26,485,,,,,
,,,,,26,485,0.228544682264328,,,,
0.7380659580230713,0.53125,0.4375,0.1818181872367859,0.25,27,503,,,,,
,,,,,27,503,0.31567510962486267,,,,
0.5415204167366028,0.5,0.3333333134651184,0.0,0.0,28,521,,,,,
,,,,,28,521,0.3022392690181732,,,,
0.6256745457649231,0.65625,0.5208333730697632,0.2857142984867096,0.25,29,539,,,,,
,,,,,29,539,0.25307711958885193,,,,
