val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.42776525020599365,0.75,0.5,0.0,0.0,0,17,,,,,,
,,,,,0,17,0.41498544812202454,0.47702884674072266,,,,
0.3817315697669983,0.75,0.5,0.0,0.0,1,35,,,,,,
,,,,,1,35,0.38224726915359497,0.5,,,,
0.3725932836532593,0.75,0.5,0.0,0.0,2,53,,,,,,
,,,,,2,53,0.3744959235191345,0.5,,,,
0.3843534588813782,0.75,0.5,0.0,0.0,3,71,,,,,,
,,,,,3,71,0.3689005672931671,0.5,,,,
0.38036948442459106,0.75,0.5,0.0,0.0,4,89,,,,,,
,,,,,4,89,0.37703171372413635,0.5,,,,
0.38037025928497314,0.75,0.5,0.0,0.0,5,107,,,,,,
,,,,,5,107,0.37061911821365356,0.5,,,,
0.4167208671569824,0.65625,0.4375,0.0,0.0,6,125,,,,,,
,,,,,6,125,0.37471872568130493,0.4976525604724884,,,,
0.4458822011947632,0.75,0.5,0.0,0.0,7,143,,,,,,
,,,,,7,143,0.35891565680503845,0.4953051507472992,,,,
0.43451371788978577,0.75,0.5,0.0,0.0,8,161,,,,,,
,,,,,8,161,0.37614184617996216,0.5311200618743896,,,,
0.3632478713989258,0.75,0.5,0.0,0.0,9,179,,,,,,
,,,,,9,179,0.3608597218990326,0.5168343186378479,,,,
0.4235466718673706,0.75,0.5,0.0,0.0,10,197,,,,,,
,,,,,10,197,0.3411703109741211,0.5215291380882263,,,,
0.5434876680374146,0.75,0.5,0.0,0.0,11,215,,,,,,
,,,,,11,215,0.35271671414375305,0.5288732647895813,,,,
0.3996109366416931,0.75,0.5,0.0,0.0,12,233,,,,,,
,,,,,12,233,0.34463924169540405,0.5548959970474243,,,,
2.8237180709838867,0.25,0.5,0.25,1.0,13,251,,,,,,
,,,,,13,251,0.33531975746154785,0.5287726521492004,,,,
0.40869277715682983,0.75,0.5,0.0,0.0,14,269,,,,,,
,,,,,14,269,0.35527291893959045,0.5239771604537964,,,,
0.49815940856933594,0.71875,0.5208333134651184,0.3333333432674408,0.125,15,287,,,,,,
,,,,,15,287,0.20746861398220062,0.8073440194129944,,,,
0.5599749684333801,0.65625,0.6875,0.4000000059604645,0.75,16,305,,,,,,
,,,,,16,305,0.2514243423938751,0.7457075119018555,,,,
0.4328187108039856,0.71875,0.6875,0.4545454680919647,0.625,17,323,,,,,,
,,,,,17,323,0.28476518392562866,0.6839705109596252,,,,
0.4143025577068329,0.75,0.5833333730697632,0.5,0.25,18,341,,,,,,
,,,,,18,341,0.1685020476579666,0.871730387210846,,,,
0.7275919914245605,0.59375,0.5208333134651184,0.27272728085517883,0.375,19,359,,,,,,
,,,,,19,359,0.1154143288731575,0.8977532386779785,,,,
0.662468433380127,0.78125,0.5625,1.0,0.125,20,377,,,,,,
,,,,,20,377,0.17468829452991486,0.8549966812133789,,,,
0.4102412462234497,0.6875,0.5416666269302368,0.3333333432674408,0.25,21,395,,,,,,
,,,,,21,395,0.1583949327468872,0.8671361207962036,,,,
1.2392297983169556,0.75,0.5,0.0,0.0,22,413,,,,,,
,,,,,22,413,0.12501007318496704,0.8669349551200867,,,,
1.4090467691421509,0.5,0.5833333730697632,0.30000001192092896,0.75,23,431,,,,,,
,,,,,23,431,0.12008197605609894,0.8978537917137146,,,,
0.9846125245094299,0.75,0.5,0.0,0.0,24,449,,,,,,
,,,,,24,449,0.09190962463617325,0.9335680603981018,,,,
0.5846467018127441,0.59375,0.5208333134651184,0.27272728085517883,0.375,25,467,,,,,,
,,,,,25,467,0.05348547175526619,0.9690811634063721,,,,
0.755242109298706,0.71875,0.5208333134651184,0.3333333432674408,0.125,26,485,,,,,,
,,,,,26,485,0.05506893992424011,0.9596914649009705,,,,
0.6689690351486206,0.65625,0.5208333730697632,0.2857142984867096,0.25,27,503,,,,,,
,,,,,27,503,0.0484633706510067,0.9620389342308044,,,,
0.5715816020965576,0.6875,0.5,0.25,0.125,28,521,,,,,,
,,,,,28,521,0.03266524150967598,0.9738766551017761,,,,
0.5675486326217651,0.75,0.5833333730697632,0.5,0.25,29,539,,,,,,
,,,,,29,539,0.03338208794593811,0.9762240052223206,,,,
0.7972745895385742,0.65625,0.5208333730697632,0.2857142984867096,0.25,30,557,,,,,,
,,,,,30,557,0.03736315295100212,0.9738766551017761,,,,
0.6507672071456909,0.75,0.5416666865348816,0.5,0.125,31,575,,,,,,
,,,,,31,575,0.02115604467689991,0.9905098080635071,,,,
,,,,,32,576,,,0.5189873576164246,0.4961864650249481,0.25,0.44999998807907104
,,,,,32,576,,,0.7594936490058899,0.5249999761581421,1.0,0.05000000074505806
,,,,,32,576,,,0.7088607549667358,0.4911016523838043,0.20000000298023224,0.05000000074505806
