val_loss,val_accuracy,val_auroc,val_precision,val_recall,val_balanced_accuracy,epoch,step
0.7198909521102905,0.25,0.4010416865348816,0.25,0.25,0.5,0,8
0.7018012404441833,0.75,0.640625,0.75,0.75,0.5,1,17
0.695776641368866,0.25,0.5416666269302368,0.25,0.25,0.5,2,26
0.694746196269989,0.75,0.5989583730697632,0.75,0.75,0.5,3,35
0.6943100094795227,0.75,0.5677083134651184,0.75,0.75,0.5,4,44
0.6935393214225769,0.375,0.5885416269302368,0.375,0.375,0.5416666666666666,5,53
0.6949062347412109,0.5625,0.5625,0.5625,0.5625,0.4583333333333333,6,62
0.6943860054016113,0.625,0.53125,0.625,0.625,0.5416666666666667,7,71
0.6958767175674438,0.75,0.5729166269302368,0.75,0.75,0.5,8,80
0.6954967379570007,0.4375,0.5729166269302368,0.4375,0.4375,0.5833333333333334,9,89
0.6967527270317078,0.34375,0.5625,0.34375,0.34375,0.5208333333333334,10,98
0.6996923089027405,0.75,0.546875,0.75,0.75,0.5,11,107
0.6976071000099182,0.75,0.6197916269302368,0.75,0.75,0.5,12,116
0.7029534578323364,0.21875,0.609375,0.21875,0.21875,0.4375,13,125
0.7023777365684509,0.75,0.6458333730697632,0.75,0.75,0.5,14,134
0.7016595602035522,0.75,0.6354166269302368,0.75,0.75,0.5,15,143
0.7021971940994263,0.34375,0.6302083134651184,0.34375,0.34375,0.5208333333333334,16,152
0.7053878903388977,0.75,0.6041666269302368,0.75,0.75,0.5,17,161
0.7042847871780396,0.78125,0.6302083730697632,0.78125,0.78125,0.5625,18,170
0.7032071948051453,0.53125,0.6145833730697632,0.53125,0.53125,0.5625,19,179
0.7054654955863953,0.6875,0.6041666269302368,0.6875,0.6875,0.625,20,188
0.7072903513908386,0.59375,0.6302083730697632,0.59375,0.59375,0.6041666666666667,21,197
0.7093665599822998,0.53125,0.65625,0.53125,0.53125,0.5625,22,206
0.7123569250106812,0.5,0.5989583134651184,0.5,0.5,0.625,23,215
0.7168386578559875,0.75,0.6302083134651184,0.75,0.75,0.5,24,224
0.7151673436164856,0.5,0.6354166269302368,0.5,0.5,0.625,25,233
0.7269925475120544,0.75,0.65625,0.75,0.75,0.5,26,242
