val_loss,val_accuracy,val_auroc,val_precision,val_recall,val_balanced_accuracy,epoch,step
0.6912774443626404,0.78125,0.546875,0.78125,0.78125,0.5625,0,8
0.7547036409378052,0.25,0.359375,0.25,0.25,0.5,1,17
0.7895917296409607,0.75,0.609375,0.75,0.75,0.5,2,26
0.7164755463600159,0.75,0.6302083730697632,0.75,0.75,0.5,3,35
0.69517582654953,0.75,0.59375,0.75,0.75,0.5,4,44
0.6960912942886353,0.25,0.5364583134651184,0.25,0.25,0.4583333333333333,5,53
0.7052885890007019,0.21875,0.4635416865348816,0.21875,0.21875,0.4375,6,62
0.717857837677002,0.75,0.578125,0.75,0.75,0.5,7,71
0.6993748545646667,0.75,0.59375,0.75,0.75,0.5,8,80
0.7114155292510986,0.21875,0.640625,0.21875,0.21875,0.4375,9,89
0.7066457867622375,0.21875,0.6354166269302368,0.21875,0.21875,0.4375,10,98
0.706182062625885,0.75,0.625,0.75,0.75,0.5,11,107
0.7130365967750549,0.21875,0.4270833134651184,0.21875,0.21875,0.4375,12,116
0.710663914680481,0.75,0.46875,0.75,0.75,0.5,13,125
0.7118629813194275,0.34375,0.5833333730697632,0.34375,0.34375,0.5208333333333334,14,134
0.713625431060791,0.21875,0.5885416269302368,0.21875,0.21875,0.4375,15,143
0.718961775302887,0.75,0.53125,0.75,0.75,0.5,16,152
0.7241732478141785,0.21875,0.578125,0.21875,0.21875,0.4375,17,161
0.7371753454208374,0.75,0.5989583134651184,0.75,0.75,0.5,18,170
0.750474214553833,0.46875,0.6614583134651184,0.46875,0.46875,0.6041666666666666,19,179
0.7116089463233948,0.21875,0.5,0.21875,0.21875,0.4375,20,188
0.6948016881942749,0.25,0.484375,0.25,0.25,0.5,21,197
0.6950662732124329,0.75,0.4375,0.75,0.75,0.5,22,206
0.7082764506340027,0.21875,0.5885416269302368,0.21875,0.21875,0.4375,23,215
0.7124491930007935,0.75,0.578125,0.75,0.75,0.5,24,224
0.7201505303382874,0.78125,0.5052083730697632,0.78125,0.78125,0.6041666666666667,25,233
0.745936393737793,0.75,0.671875,0.75,0.75,0.5,26,242
0.7747521996498108,0.21875,0.609375,0.21875,0.21875,0.4375,27,251
0.8074015378952026,0.75,0.5885416269302368,0.75,0.75,0.5,28,260
0.8157238364219666,0.75,0.453125,0.75,0.75,0.5,29,269
0.9003316164016724,0.21875,0.4583333134651184,0.21875,0.21875,0.4375,30,278
0.931719183921814,0.78125,0.5364583730697632,0.78125,0.78125,0.5625,31,287
0.9835630655288696,0.75,0.6510416269302368,0.75,0.75,0.5,32,296
1.026432991027832,0.25,0.609375,0.25,0.25,0.4583333333333333,33,305
0.7794333100318909,0.21875,0.609375,0.21875,0.21875,0.4375,34,314
0.7138700485229492,0.21875,0.6614583730697632,0.21875,0.21875,0.4375,35,323
0.7053982615470886,0.75,0.53125,0.75,0.75,0.5,36,332
0.7108275890350342,0.75,0.5651041269302368,0.75,0.75,0.5,37,341
0.7414531707763672,0.21875,0.5729166269302368,0.21875,0.21875,0.4375,38,350
0.7996892333030701,0.75,0.5,0.75,0.75,0.5,39,359
0.8861401081085205,0.28125,0.5885416269302368,0.28125,0.28125,0.4791666666666667,40,368
1.001732587814331,0.75,0.5833333730697632,0.75,0.75,0.5,41,377
1.0659971237182617,0.21875,0.6041666269302368,0.21875,0.21875,0.4375,42,386
1.1140297651290894,0.75,0.609375,0.75,0.75,0.5,43,395
1.256569743156433,0.3125,0.6302083134651184,0.3125,0.3125,0.5,44,404
1.415417194366455,0.78125,0.5208333730697632,0.78125,0.78125,0.5625,45,413
0.744756817817688,0.28125,0.6041666269302368,0.28125,0.28125,0.4791666666666667,46,422
0.8202646970748901,0.75,0.6458333134651184,0.75,0.75,0.5,47,431
1.0398313999176025,0.3125,0.6770833134651184,0.3125,0.3125,0.5,48,440
1.2094101905822754,0.6875,0.6458333730697632,0.6875,0.6875,0.6666666666666667,49,449
1.352046012878418,0.75,0.6614583730697632,0.75,0.75,0.5,50,458
1.5024667978286743,0.4375,0.6145833134651184,0.4375,0.4375,0.5416666666666666,51,467
1.785557508468628,0.3125,0.5989583730697632,0.3125,0.3125,0.5,52,476
1.932046890258789,0.53125,0.515625,0.53125,0.53125,0.4791666666666667,53,485
0.992143988609314,0.75,0.5104166269302368,0.75,0.75,0.5,54,494
0.9908419251441956,0.65625,0.5677083730697632,0.65625,0.65625,0.5208333333333333,55,503
1.2685853242874146,0.53125,0.4114583134651184,0.53125,0.53125,0.4791666666666667,56,512
1.302708625793457,0.71875,0.515625,0.71875,0.71875,0.5625,57,521
1.6082111597061157,0.6875,0.515625,0.6875,0.6875,0.5,58,530
1.7903825044631958,0.65625,0.515625,0.65625,0.65625,0.5625,59,539
2.2234439849853516,0.53125,0.390625,0.53125,0.53125,0.4791666666666667,60,548
2.1573920249938965,0.21875,0.5208333730697632,0.21875,0.21875,0.3958333333333333,61,557
1.6041401624679565,0.6875,0.5677083730697632,0.6875,0.6875,0.5833333333333333,62,566
1.184118628501892,0.3125,0.5104166269302368,0.3125,0.3125,0.4583333333333333,63,575
1.1612932682037354,0.65625,0.4895833432674408,0.65625,0.65625,0.5208333333333333,64,584
1.5941145420074463,0.59375,0.4479166865348816,0.59375,0.59375,0.4791666666666667,65,593
1.8066822290420532,0.6875,0.5729166269302368,0.6875,0.6875,0.5833333333333333,66,602
1.5101567506790161,0.65625,0.515625,0.65625,0.65625,0.5625,67,611
1.7114084959030151,0.625,0.5416666269302368,0.625,0.625,0.5416666666666667,68,620
1.7322499752044678,0.625,0.453125,0.625,0.625,0.5,69,629
2.089883804321289,0.375,0.4427083432674408,0.375,0.375,0.41666666666666663,70,638
1.3126921653747559,0.375,0.2760416567325592,0.375,0.375,0.375,71,647
1.0276744365692139,0.3125,0.484375,0.3125,0.3125,0.4583333333333333,72,656
1.0061402320861816,0.6875,0.3697916865348816,0.6875,0.6875,0.5,73,665
1.405773401260376,0.71875,0.4583333432674408,0.71875,0.71875,0.5625,74,674
1.7677823305130005,0.40625,0.4739583134651184,0.40625,0.40625,0.4375,75,683
2.400437355041504,0.75,0.5520833730697632,0.75,0.75,0.5416666666666667,76,692
3.0752339363098145,0.375,0.5677083730697632,0.375,0.375,0.45833333333333337,77,701
2.4222917556762695,0.6875,0.5364583730697632,0.6875,0.6875,0.4583333333333333,78,710
1.096192479133606,0.625,0.390625,0.625,0.625,0.4166666666666667,79,719
0.881328284740448,0.71875,0.6927083134651184,0.71875,0.71875,0.6458333333333333,80,728
1.083487868309021,0.6875,0.4166666865348816,0.6875,0.6875,0.5416666666666667,81,737
1.1113361120224,0.625,0.3854166865348816,0.625,0.625,0.5,82,746
1.1750850677490234,0.625,0.4947916865348816,0.625,0.625,0.5,83,755
1.2527157068252563,0.6875,0.4895833432674408,0.6875,0.6875,0.5833333333333333,84,764
1.455641746520996,0.625,0.546875,0.625,0.625,0.5416666666666667,85,773
1.6269352436065674,0.71875,0.6145833730697632,0.71875,0.71875,0.6041666666666667,86,782
1.4365657567977905,0.75,0.671875,0.75,0.75,0.6666666666666667,87,791
2.4273386001586914,0.3125,0.4895833134651184,0.3125,0.3125,0.4166666666666667,88,800
1.774753451347351,0.625,0.484375,0.625,0.625,0.4583333333333333,89,809
1.841326117515564,0.6875,0.546875,0.6875,0.6875,0.5833333333333333,90,818
1.9641902446746826,0.6875,0.5416666269302368,0.6875,0.6875,0.5,91,827
1.9218981266021729,0.40625,0.578125,0.40625,0.40625,0.5208333333333334,92,836
2.5617334842681885,0.71875,0.4583333134651184,0.71875,0.71875,0.5625,93,845
3.6293227672576904,0.65625,0.3802083134651184,0.65625,0.65625,0.4791666666666667,94,854
3.1346681118011475,0.375,0.484375,0.375,0.375,0.45833333333333337,95,863
2.415759801864624,0.71875,0.34375,0.71875,0.71875,0.4791666666666667,96,872
1.6773786544799805,0.625,0.4479166865348816,0.625,0.625,0.5416666666666667,97,881
2.1921262741088867,0.65625,0.4270833432674408,0.65625,0.65625,0.5625,98,890
2.917914390563965,0.59375,0.328125,0.59375,0.59375,0.3958333333333333,99,899
3.6999311447143555,0.625,0.4153645932674408,0.625,0.625,0.5,100,908
3.192204475402832,0.34375,0.3736979067325592,0.34375,0.34375,0.35416666666666663,101,917
2.0782670974731445,0.53125,0.453125,0.53125,0.53125,0.4791666666666667,102,926
2.1311147212982178,0.65625,0.4791666865348816,0.65625,0.65625,0.5208333333333333,103,935
2.8978958129882812,0.46875,0.3802083134651184,0.46875,0.46875,0.5208333333333334,104,944
3.1516635417938232,0.75,0.4856770634651184,0.75,0.75,0.5833333333333333,105,953
3.6073434352874756,0.4375,0.4375,0.4375,0.4375,0.41666666666666663,106,962
3.827108860015869,0.46875,0.4609375,0.46875,0.46875,0.5208333333333334,107,971
3.9322195053100586,0.6875,0.3723958134651184,0.6875,0.6875,0.4583333333333333,108,980
4.351118564605713,0.625,0.390625,0.625,0.625,0.4583333333333333,109,989
4.216348648071289,0.375,0.4635416567325592,0.375,0.375,0.45833333333333337,110,998
3.686919927597046,0.6875,0.4401041567325592,0.6875,0.6875,0.4583333333333333,111,1007
4.186335563659668,0.59375,0.421875,0.59375,0.59375,0.5208333333333333,112,1016
4.705068111419678,0.59375,0.4296875,0.59375,0.59375,0.4791666666666667,113,1025
1.6661125421524048,0.625,0.578125,0.625,0.625,0.5833333333333333,114,1034
