val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.42247527837753296,0.75,0.5,0.0,0.0,0,17,,,,,
,,,,,0,17,14.73703670501709,,,,
0.42248135805130005,0.75,0.5,0.0,0.0,1,35,,,,,
,,,,,1,35,0.4607842266559601,,,,
0.3754756450653076,0.75,0.5,0.0,0.0,2,53,,,,,
,,,,,2,53,0.39265018701553345,,,,
0.3665127158164978,0.75,0.5,0.0,0.0,3,71,,,,,
,,,,,3,71,0.3774948716163635,,,,
0.36561912298202515,0.75,0.5,0.0,0.0,4,89,,,,,
,,,,,4,89,0.3801335096359253,,,,
0.3640501797199249,0.75,0.5,0.0,0.0,5,107,,,,,
,,,,,5,107,0.39150917530059814,,,,
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
,,,,,6,108,,0.7564102411270142,0.5,0.0,0.0
