val_loss,val_accuracy,val_auroc,val_precision,val_recall,val_balanced_accuracy,epoch,step
0.703295111656189,0.25,0.3229166567325592,0.25,0.25,0.5,0,17
0.6991727352142334,0.21875,0.5677083134651184,0.21875,0.21875,0.4375,1,35
0.828040599822998,0.75,0.3802083432674408,0.75,0.75,0.5,2,53
0.720707893371582,0.75,0.5989583134651184,0.75,0.75,0.5,3,71
0.7115396857261658,0.5625,0.4375,0.5625,0.5625,0.5,4,89
0.7070097327232361,0.3125,0.3802083134651184,0.3125,0.3125,0.5,5,107
0.6978706121444702,0.71875,0.6041666269302368,0.71875,0.71875,0.4791666666666667,6,125
0.7132641077041626,0.21875,0.4635416269302368,0.21875,0.21875,0.4375,7,143
0.7395199537277222,0.21875,0.421875,0.21875,0.21875,0.4375,8,161
0.7064721584320068,0.21875,0.6041666269302368,0.21875,0.21875,0.4375,9,179
0.747724175453186,0.75,0.6354166269302368,0.75,0.75,0.5,10,197
0.7116073966026306,0.34375,0.3958333134651184,0.34375,0.34375,0.4375,11,215
0.7432278394699097,0.21875,0.3958333134651184,0.21875,0.21875,0.4375,12,233
0.718870997428894,0.21875,0.5052083730697632,0.21875,0.21875,0.4375,13,251
0.7250393629074097,0.75,0.5104166269302368,0.75,0.75,0.5,14,269
0.7495545148849487,0.21875,0.546875,0.21875,0.21875,0.4375,15,287
0.7441676259040833,0.625,0.5208333730697632,0.625,0.625,0.5,16,305
0.7854129672050476,0.75,0.515625,0.75,0.75,0.5,17,323
0.823074221611023,0.75,0.703125,0.75,0.75,0.5,18,341
0.8945095539093018,0.75,0.5052083730697632,0.75,0.75,0.5,19,359
0.9579228162765503,0.21875,0.5729166269302368,0.21875,0.21875,0.4375,20,377
1.120373010635376,0.21875,0.5520833134651184,0.21875,0.21875,0.4375,21,395
1.1783814430236816,0.21875,0.5208333730697632,0.21875,0.21875,0.4375,22,413
1.4311760663986206,0.21875,0.625,0.21875,0.21875,0.4375,23,431
1.226938009262085,0.75,0.5208333134651184,0.75,0.75,0.5,24,449
1.641656517982483,0.75,0.578125,0.75,0.75,0.5,25,467
1.5856887102127075,0.75,0.5416666269302368,0.75,0.75,0.5,26,485
1.7486968040466309,0.6875,0.4010416865348816,0.6875,0.6875,0.5416666666666667,27,503
1.773237705230713,0.5,0.4583333432674408,0.5,0.5,0.4583333333333333,28,521
1.0846039056777954,0.75,0.5520833730697632,0.75,0.75,0.5,29,539
1.6957966089248657,0.21875,0.46875,0.21875,0.21875,0.4375,30,557
2.6605682373046875,0.75,0.625,0.75,0.75,0.5,31,575
2.9078192710876465,0.75,0.6302083730697632,0.75,0.75,0.5,32,593
0.7675985097885132,0.6875,0.5416666269302368,0.6875,0.6875,0.5416666666666667,33,611
0.7108992338180542,0.25,0.5104166269302368,0.25,0.25,0.5,34,629
0.7051894664764404,0.25,0.40625,0.25,0.25,0.5,35,647
0.6984065771102905,0.75,0.421875,0.75,0.75,0.5,36,665
0.7006808519363403,0.75,0.6302083134651184,0.75,0.75,0.5,37,683
0.6950411796569824,0.5,0.4375,0.5,0.5,0.5,38,701
0.6993802785873413,0.75,0.5104166269302368,0.75,0.75,0.5,39,719
0.6987261772155762,0.75,0.4739583432674408,0.75,0.75,0.5,40,737
0.7043302655220032,0.75,0.4895833432674408,0.75,0.75,0.5,41,755
0.7016046047210693,0.21875,0.5104166269302368,0.21875,0.21875,0.4375,42,773
0.7080723643302917,0.75,0.4114583134651184,0.75,0.75,0.5,43,791
0.7072449326515198,0.75,0.546875,0.75,0.75,0.5,44,809
0.735135018825531,0.75,0.53125,0.75,0.75,0.5,45,827
0.7084574103355408,0.25,0.4947916865348816,0.25,0.25,0.4583333333333333,46,845
0.7126498222351074,0.75,0.3958333134651184,0.75,0.75,0.5,47,863
0.7106595039367676,0.34375,0.5260416269302368,0.34375,0.34375,0.5208333333333334,48,881
0.7287111282348633,0.75,0.6197916269302368,0.75,0.75,0.5,49,899
0.7263370752334595,0.75,0.4583333432674408,0.75,0.75,0.5,50,917
0.7451967000961304,0.40625,0.609375,0.40625,0.40625,0.5625,51,935
0.7521924376487732,0.21875,0.59375,0.21875,0.21875,0.4375,52,953
0.7839956283569336,0.28125,0.546875,0.28125,0.28125,0.4791666666666667,53,971
0.8930706977844238,0.75,0.515625,0.75,0.75,0.5,54,989
0.8056912422180176,0.71875,0.59375,0.71875,0.71875,0.5625,55,1007
0.8843709230422974,0.78125,0.6354166269302368,0.78125,0.78125,0.6041666666666667,56,1025
0.9797653555870056,0.75,0.5833333730697632,0.75,0.75,0.5833333333333333,57,1043
0.7684521079063416,0.75,0.5625,0.75,0.75,0.5,58,1061
0.9711536169052124,0.75,0.6302083134651184,0.75,0.75,0.5833333333333333,59,1079
0.8635773658752441,0.25,0.5104166269302368,0.25,0.25,0.4583333333333333,60,1097
0.9276137351989746,0.65625,0.6041666269302368,0.65625,0.65625,0.5208333333333333,61,1115
1.0134215354919434,0.65625,0.5104166269302368,0.65625,0.65625,0.5208333333333333,62,1133
1.1207562685012817,0.40625,0.6145833134651184,0.40625,0.40625,0.5625,63,1151
1.2242270708084106,0.40625,0.5625,0.40625,0.40625,0.5208333333333334,64,1169
0.9541454315185547,0.71875,0.4895833134651184,0.71875,0.71875,0.4791666666666667,65,1187
0.7011027336120605,0.75,0.5416666865348816,0.75,0.75,0.5,66,1205
0.7227293252944946,0.75,0.5885416269302368,0.75,0.75,0.5,67,1223
0.7494409680366516,0.25,0.3958333134651184,0.25,0.25,0.5,68,1241
