val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,test_accuracy,test_auroc,test_precision,test_recall
0.46359315514564514,0.75,0.5,0.0,0.0,0,8,,,,,
,,,,,0,8,25006.474609375,,,,
0.3871997892856598,0.75,0.5,0.0,0.0,1,17,,,,,
,,,,,1,17,0.43056586384773254,,,,
0.3913264274597168,0.75,0.5,0.0,0.0,2,26,,,,,
,,,,,2,26,0.43958011269569397,,,,
0.38216906785964966,0.75,0.5,0.0,0.0,3,35,,,,,
,,,,,3,35,0.46096348762512207,,,,
0.39669978618621826,0.75,0.5,0.0,0.0,4,44,,,,,
,,,,,4,44,0.7965441346168518,,,,
0.381283164024353,0.75,0.5,0.0,0.0,5,53,,,,,
,,,,,5,53,0.4478593170642853,,,,
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
,,,,,6,54,,0.7594936490058899,0.5,0.0,0.0
