val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step
0.6478983759880066,0.5,0.6041666865348816,0.1666666716337204,0.25,0,143
0.377521276473999,0.75,0.3203125,0.0,0.0,1,287
0.45499980449676514,0.75,0.3203125,0.0,0.0,2,431
0.39317548274993896,0.75,0.265625,0.0,0.0,3,575
0.3802853226661682,0.75,0.4869791567325592,0.0,0.0,4,719
0.3792196214199066,0.75,0.28125,0.0,0.0,5,863
0.3792976438999176,0.75,0.2916666865348816,0.0,0.0,6,1007
0.39419370889663696,0.75,0.2005208283662796,0.0,0.0,7,1151
0.37897786498069763,0.75,0.3177083134651184,0.0,0.0,8,1295
0.38894522190093994,0.75,0.5651041865348816,0.0,0.0,9,1439
0.376478910446167,0.75,0.7317708730697632,0.0,0.0,10,1583
0.37585511803627014,0.75,0.7682291269302368,0.0,0.0,11,1727
0.37865060567855835,0.75,0.5572916269302368,0.0,0.0,12,1871
0.37527090311050415,0.75,0.25,0.0,0.0,13,2015
0.37543657422065735,0.75,0.4427083432674408,0.0,0.0,14,2159
0.3772716522216797,0.75,0.4166666865348816,0.0,0.0,15,2303
0.3794628977775574,0.75,0.4505208134651184,0.0,0.0,16,2447
0.3762643039226532,0.75,0.3098958134651184,0.0,0.0,17,2591
0.3790777325630188,0.75,0.4505208432674408,0.0,0.0,18,2735
0.3749517500400543,0.75,0.6276041269302368,0.0,0.0,19,2879
0.3751225173473358,0.75,0.5416666865348816,0.0,0.0,20,3023
0.3812110424041748,0.75,0.6380208134651184,0.0,0.0,21,3167
0.3772867023944855,0.75,0.6380208730697632,0.0,0.0,22,3311
0.37539932131767273,0.75,0.5833333134651184,0.0,0.0,23,3455
0.3757175803184509,0.75,0.7994791865348816,0.0,0.0,24,3599
0.37544941902160645,0.75,0.546875,0.0,0.0,25,3743
0.37705767154693604,0.75,0.3567708134651184,0.0,0.0,26,3887
0.37496429681777954,0.75,0.6979166269302368,0.0,0.0,27,4031
0.37547752261161804,0.75,0.265625,0.0,0.0,28,4175
0.3777288496494293,0.75,0.3463541567325592,0.0,0.0,29,4319
0.3749035894870758,0.75,0.6979166865348816,0.0,0.0,30,4463
0.37490588426589966,0.75,0.6223958134651184,0.0,0.0,31,4607
0.3762059211730957,0.75,0.5182291865348816,0.0,0.0,32,4751
0.3767813444137573,0.75,0.7005208134651184,0.0,0.0,33,4895
0.37510818243026733,0.75,0.5911458730697632,0.0,0.0,34,5039
0.375022828578949,0.75,0.5052083730697632,0.0,0.0,35,5183
0.37570878863334656,0.75,0.3984374701976776,0.0,0.0,36,5327
0.37568116188049316,0.75,0.640625,0.0,0.0,37,5471
0.37598541378974915,0.75,0.5130208134651184,0.0,0.0,38,5615
0.3758867084980011,0.75,0.421875,0.0,0.0,39,5759
