val_loss,val_accuracy,val_auroc,val_precision,val_recall,epoch,step,train_loss,train_auroc,test_accuracy,test_auroc,test_precision,test_recall
0.43088075518608093,0.75,0.5,0.0,0.0,0,4,,,,,,
,,,,,0,4,0.44246187806129456,0.5043594837188721,,,,
0.380095899105072,0.75,0.5,0.0,0.0,1,9,,,,,,
,,,,,1,9,0.39065036177635193,0.5,,,,
0.3738629221916199,0.75,0.5,0.0,0.0,2,14,,,,,,
,,,,,2,14,0.3720172047615051,0.5,,,,
0.37243643403053284,0.75,0.5,0.0,0.0,3,19,,,,,,
,,,,,3,19,0.3529951572418213,0.5,,,,
0.37294650077819824,0.75,0.5,0.0,0.0,4,24,,,,,,
,,,,,4,24,0.3528677523136139,0.5239771604537964,,,,
0.3726934790611267,0.75,0.5,0.0,0.0,5,29,,,,,,
,,,,,5,29,0.3475964367389679,0.5,,,,
0.3883574306964874,0.75,0.5,0.0,0.0,6,34,,,,,,
,,,,,6,34,0.3149687647819519,0.5571428537368774,,,,
0.4415779113769531,0.75,0.5,0.0,0.0,7,39,,,,,,
,,,,,7,39,0.29438674449920654,0.5714285969734192,,,,
0.4304647743701935,0.75,0.5,0.0,0.0,8,44,,,,,,
,,,,,8,44,0.26257264614105225,0.6428571343421936,,,,
0.5433462262153625,0.65625,0.5208333730697632,0.2857142984867096,0.25,9,49,,,,,,
,,,,,9,49,0.21875666081905365,0.699999988079071,,,,
0.6683430671691895,0.65625,0.6458333134651184,0.38461539149284363,0.625,10,54,,,,,,
,,,,,10,54,0.18345791101455688,0.8096914887428284,,,,
0.8422973155975342,0.6875,0.5833333730697632,0.375,0.375,11,59,,,,,,
,,,,,11,59,0.15943022072315216,0.8381622433662415,,,,
0.6351252198219299,0.71875,0.4791666567325592,0.0,0.0,12,64,,,,,,
,,,,,12,64,0.13956695795059204,0.8929577469825745,,,,
0.925916314125061,0.5625,0.458333283662796,0.20000000298023224,0.25,13,69,,,,,,
,,,,,13,69,0.172577902674675,0.8506035804748535,,,,
1.0588905811309814,0.75,0.5,0.0,0.0,14,74,,,,,,
,,,,,14,74,0.19008316099643707,0.8190811276435852,,,,
0.8499010801315308,0.75,0.5416666865348816,0.5,0.125,15,79,,,,,,
,,,,,15,79,0.15363091230392456,0.8620389103889465,,,,
0.9280674457550049,0.65625,0.5208333730697632,0.2857142984867096,0.25,16,84,,,,,,
,,,,,16,84,0.16371387243270874,0.800100564956665,,,,
0.8540218472480774,0.65625,0.5208333730697632,0.2857142984867096,0.25,17,89,,,,,,
,,,,,17,89,0.1410944163799286,0.9123407006263733,,,,
1.012787938117981,0.59375,0.479166716337204,0.2222222238779068,0.25,18,94,,,,,,
,,,,,18,94,0.11412689834833145,0.9074447154998779,,,,
0.8713444471359253,0.78125,0.5625,1.0,0.125,19,99,,,,,,
,,,,,19,99,0.12066903710365295,0.9049966335296631,,,,
0.9026651978492737,0.8125,0.625,1.0,0.25,20,104,,,,,,
,,,,,20,104,0.1099456250667572,0.9121395945549011,,,,
0.6272701025009155,0.71875,0.6458333134651184,0.4444444477558136,0.5,21,109,,,,,,
,,,,,21,109,0.08876428753137589,0.933467447757721,,,,
0.6708224415779114,0.71875,0.5625,0.4000000059604645,0.25,22,114,,,,,,
,,,,,22,114,0.0811370313167572,0.9312207102775574,,,,
0.6216471791267395,0.6875,0.5416666269302368,0.3333333432674408,0.25,23,119,,,,,,
,,,,,23,119,0.08082792907953262,0.9381622076034546,,,,
0.8015230298042297,0.75,0.625,0.5,0.375,24,124,,,,,,
,,,,,24,124,0.05661473050713539,0.9595908522605896,,,,
0.8497208952903748,0.6875,0.5,0.25,0.125,25,129,,,,,,
,,,,,25,129,0.03219782933592796,0.9881622195243835,,,,
,,,,,26,130,,,0.5316455960273743,0.4716101884841919,0.22580644488334656,0.3499999940395355
,,,,,26,130,,,0.746835470199585,0.5,0.0,0.0
,,,,,26,130,,,0.6962025165557861,0.5652542114257812,0.375,0.30000001192092896
